序号,核心词汇,简要解释
10175,onion,洋葱；洋葱头
10176,ideological,思想的；意识形态的
10177,howler,大声叫喊者；嚎叫的人或动物；滑稽可笑的错误
10178,detention,拘留；延迟；挽留
10179,irascible,易怒的
10180,regal,帝王的；王室的；豪华的；庄严的；(Regal)人名；(英、西、捷)雷加尔
10181,nebulous,朦胧的；星云的，星云状的
10182,defraud,欺骗
10183,hearing,听力；审讯，听讯；听见（hear的ing形式）
10184,disuse,不被使用；停止使用
10185,lettuce,[园艺] 生菜；莴苣；（美）纸币
10186,lipstick,口红；唇膏；涂口红
10187,chivalry,骑士精神（复数chivalries）；骑士制度
10188,effort,努力；成就
10189,unbecoming,不适当的，不相称的；不合身的，不得体的
10190,fussy,爱挑剔的，难取悦的；易烦恼的；(Fussy)人名；(法)菲西
10191,toothbrush,牙刷
10192,because,因为
10193,cockroach,[昆] 蟑螂
10194,edict,法令；布告
10195,limit,限制；限度；界线；限制；限定
10196,predict,预报，预言；预知
10197,fireproof,防火的；耐火的；使耐火；使防火
10198,difficult,困难的；不随和的；执拗的
10199,enter,进入；开始；参加；[计] 输入；回车
10200,sagacity,睿智；聪敏；有远见
10201,distract,转移；分心
10202,launderette,自助洗衣店
10203,persecute,迫害；困扰；同…捣乱
10204,crux,关键；难题；十字架形，坩埚
10205,drowsy,昏昏欲睡的；沉寂的；催眠的
10206,maze,迷宫；迷惑；糊涂；迷失；使混乱；使困惑
10207,swollen,肿胀的，浮肿的；浮夸的；激动兴奋的
10208,insolent,无礼的；傲慢的；粗野的；无耻的
10209,composition,作文，作曲，作品；[材] 构成；合成物；成分
10210,disband,解散
10211,murder,谋杀，凶杀
10212,shoot,射击，射中；拍摄；发芽；使爆炸；给…注射；射击；摄影；狩猎；急流
10213,phenomenal,现象的；显著的；异常的；能知觉的；惊人的，非凡的
10214,faithful,忠实的，忠诚的；如实的；准确可靠的；(Faithful)人名；(英)费思富尔
10215,lip,嘴唇；边缘；以嘴唇碰；口头上的；用嘴唇
10216,nip,夹；捏；剪断；冻伤；阻止；夹；捏；刺骨；小饮
10217,artillery,火炮；大炮；炮队；炮术
10218,obstruction,障碍；阻碍；妨碍
10219,horticulture,园艺，园艺学
10220,musician,音乐家
10221,anarchic,无政府的；无政府主义的；无法无天的
10222,enfeeble,使衰弱；使无力
10223,stanza,演出期；局；场；诗的一节
10224,mascot,吉祥物；福神（等于mascotte）
10225,jumbo,巨大的；特大的；庞然大物；巨型喷气式飞机；体大而笨拙的人或物
10226,fluidity,[流] 流动性；流质；易变性
10227,vacuum,真空；空间；真空吸尘器；真空的；利用真空的；产生真空的；用真空吸尘器清扫
10228,departure,离开；出发；违背
10229,equilateral,等边的；等面的；等边形
10230,cease,停止；终了；停止
10231,fascinate,使着迷，使神魂颠倒
10232,hoard,积聚钱财；贮藏货物；贮藏物
10233,whereas,然而；鉴于；反之
10234,result,结果；成绩；答案；比赛结果；结果；导致；产生
10235,antibiotic,抗生的；抗菌的；抗生素，抗菌素
10236,meningitis,脑膜炎
10237,plate,碟；金属板；金属牌；感光底片；电镀；给…装甲
10238,nutritious,有营养的，滋养的
10239,incarnate,化身的；人体化的；肉色的；体现；使…具体化；使实体化
10240,rut,发情期；惯例；性冲动；凹槽；挖槽于；在…形成车辙
10241,popularity,普及，流行；名气；受大众欢迎
10242,computer,计算机；电脑；电子计算机
10243,housework,家务事
10244,enjoyment,享受；乐趣；享有
10245,henceforth,今后；自此以后
10246,dapper,短小精悍的；衣冠楚楚的；整洁的；整齐的；(Dapper)人名；(英)达珀；(意)达珀尔；(德)达佩尔
10247,smooth,顺利的；光滑的；平稳的；使光滑；消除（障碍等）；使优雅；缓和；平滑部分；一块平地；光滑地；平稳地；流畅地
10248,cycle,循环；周期；自行车；整套；一段时间；使循环；使轮转
10249,respiration,呼吸；呼吸作用
10250,dredge,（用挖泥船等）疏浚；（用拖捞网等）捞取；（在食物上）撒（面粉等）；挖泥船，疏浚机；拖捞网
10251,misgiving,担忧；疑虑；不安；担忧；使…疑虑；害怕（misgive的ing形式）
10252,overcast,阴天的；阴暗的；愁闷的；使沮丧；包缝；遮蔽
10253,discard,抛弃；放弃；丢弃；抛弃；被丢弃的东西或人
10254,memorise,（英）记忆；存储（等于memorize）
10255,tasty,美味的；高雅的；有趣的；可口的东西；引人入胜的东西
10256,perilous,危险的，冒险的
10257,cream,奶油，乳脂；精华；面霜；乳酪
10258,earnings,收入
10259,inner,内部的；内心的；精神的；内部
10260,refer,参考；涉及；提到；查阅
10261,cauliflower,花椰菜，菜花
10262,value,值；价值；价格；重要性；确切涵义；评价；重视；估价
10263,unreal,不真实的；假的；幻想的；虚构的
10264,drizzle,下毛毛雨；细雨，毛毛雨
10265,butcher,屠杀；屠夫
10266,cereal,谷类，谷物；谷类食品；谷类植物；谷类的；谷类制成的
10267,rainy,下雨的；多雨的；(Rainy)人名；(英)雷尼
10268,original,原件；原作；原物；原型；原始的；最初的；独创的；新颖的
10269,significance,意义；重要性；意思
10270,eastern,东方的；朝东的；东洋的；东方人；（美国）东部地区的人
10271,king,国王；最有势力者；王棋；统治；做国王；立…为王；主要的，最重要的，最大的
10272,fruit,水果；产物；结果实
10273,merciful,仁慈的；慈悲的；宽容的
10274,ground,地面；土地；范围；战场;根据；使接触地面；打基础；使搁浅；土地的；地面上的；磨碎的；磨过的
10275,penalty,罚款，罚金；处罚
10276,dismay,沮丧，灰心；惊慌；使沮丧；使惊慌
10277,sinuous,蜿蜒的；弯曲的；迂回的
10278,dwarf,变矮小；侏儒，矮子；矮小的
10279,wrench,扳手，扳钳；扭伤；痛苦；歪曲；猛扭；扭伤；猛扭；曲解；折磨
10280,demon,恶魔；魔鬼；精力充沛的人；邪恶的事物
10281,realist,现实主义者；实在论者
10282,implant,种植；灌输；嵌入；[医] 植入物；植入管
10283,unfold,打开；呈现
10284,motorist,驾车旅行的人，开汽车的人
10285,hedge,用树篱笆围住；避免作正面答复；对冲，套期保值；树篱；障碍
10286,ideology,意识形态；思想意识；观念学
10287,superb,极好的；华丽的；宏伟的；(Superb)人名；(罗)苏佩尔布
10288,smokeless,无烟的；不冒烟的
10289,yarn,纱线；奇谈，故事；用纱线缠
10290,entry,进入；入口；条目；登记；报关手续；对土地的侵占
10291,south,南方，南边；南部；在南方，向南方；南的，南方的
10292,comprehensive,综合的；广泛的；有理解力的；综合学校；专业综合测验
10293,tall,高的；长的；过分的；夸大的；夸大地；(Tall)人名；(马里、阿拉伯)塔勒；(芬、罗、瑞典)塔尔；(英)托尔；(土)塔勒
10294,approval,批准；认可；赞成
10295,water,水；海水；雨水；海域，大片的水；使湿；供以水；给…浇水
10296,graveyard,墓地
10297,canon,标准；教规；正典圣经；教士
10298,role,角色；任务
10299,directive,指示；指令；指导的；管理的
10300,southerly,来自南方的；向南的；来自南方；向南；南风
10301,deregulate,解除对……的管制
10302,Nordic,北欧人的；斯堪的纳维亚的；日耳曼民族的；北欧人；日耳曼民族；斯堪的纳维亚人；具有北欧日尔曼民族外貌特征的人
10303,cumbersome,笨重的；累赘的；难处理的
10304,logic,逻辑；逻辑学；逻辑性；逻辑的
10305,resounding,响亮的；轰动的；彻底的；回响（resound的ing形式）
10306,toilet,厕所，盥洗室；梳妆，打扮；梳妆，打扮；给…梳妆打扮
10307,admittedly,公认地；无可否认地；明白地
10308,airmail,航空邮件
10309,handyman,手巧的人；[劳经] 杂务工；水手
10310,truck,卡车；交易；手推车；驾驶卡车；以物易物；（美）运货汽车的
10311,clean,清洁的，干净的；清白的；使干净；完全地；打扫
10312,remorseful,懊悔的；悔恨的
10313,intransigent,不妥协的；不让步的；不妥协的人
10314,ferret,搜出，查获；驱出；用雪貂猎取；雪貂；白鼬；侦探
10315,pier,码头，直码头；桥墩；窗间壁
10316,dynamism,活力；动态；物力论；推动力；精神动力作用
10317,laborious,勤劳的；艰苦的；费劲的
10318,snorkel,通气管；潜艇换气装置；用水下通气管潜航
10319,translator,译者；翻译器
10320,confusion,混淆，混乱；困惑
10321,intoxicate,使陶醉；使喝醉；使中毒
10322,cold,寒冷的；冷淡的，不热情的；失去知觉的；寒冷；感冒；完全地
10323,pathologic,病理学的；病态的
10324,derive,源于；得自；获得；(Derive)人名；(法)德里夫
10325,elucidate,阐明；说明
10326,knot,（绳等的）结；节瘤，疙瘩；海里/小时（航速单位）；打结
10327,trophy,奖品；战利品；纪念品；用战利品装饰；显示身份的；有威望的
10328,am,调频，调谐，调幅（ amplitude modulation）；（用于第一人称单数现在时）；（与v-ing连用构成现在进行时，与v-ed连用构成被动语态）；（柬）安（人名）
10329,tumult,骚动；骚乱；吵闹；激动
10330,stopper,塞子；阻塞物；制止者；妨碍物；用塞子塞住
10331,comedian,喜剧演员；滑稽人物
10332,register,登记；注册；记录；挂号邮寄；把…挂号；正式提出；登记；注册；记录；寄存器；登记簿
10333,should,应该；就；可能；将要
10334,spiritual,圣歌（尤指美国南部黑人的）；精神的，心灵的
10335,cornea,[解剖] 角膜
10336,jumble,混乱；杂乱的一堆东西；混杂；搀杂
10337,Nazi,纳粹党人；纳粹主义信徒；纳粹党的；纳粹主义的
10338,decibel,分贝
10339,boardroom,会议室；交换场所
10340,infinitive,原形，原形动词，不定式；原形的，不定式的
10341,charismatic,超凡魅力的；神赐能力的
10342,sweep,扫除；猛拉；掸去；打扫，扫除；范围；全胜
10343,abundant,丰富的；充裕的；盛产
10344,lab,实验室，研究室
10345,subjectivity,主观性，主观
10346,highhanded,专横的；高压的
10347,wane,衰落；变小；亏缺；退潮；消逝；衰退；月亏；衰退期；缺损
10348,savagery,野性；野蛮人；原始状态
10349,inquest,审讯；验尸；讯问
10350,combustible,易燃的；易激动的；燃烧性的；可燃物；易燃物
10351,immortal,不朽的；神仙的；长生的；神仙；不朽人物
10352,indignity,侮辱；轻蔑；有伤尊严；无礼举动
10353,totter,蹒跚；踉跄；蹒跚的步子
10354,vigilant,警惕的；警醒的；注意的；警戒的
10355,noisy,嘈杂的；喧闹的；聒噪的
10356,doldrums,忧郁；赤道无风带
10357,abstinence,节制；节欲；戒酒；禁食
10358,sensory,感觉的；知觉的；传递感觉的
10359,household,家庭的；日常的；王室的；全家人，一家人；(包括佣工在内的)家庭，户
10360,favour,偏爱；赞同；善行；赞成；喜爱；有助于
10361,refurbish,刷新；再磨光
10362,apprehension,理解；恐惧；逮捕；忧惧
10363,blunder,跌跌撞撞地走；犯大错；大错
10364,except,不计；把…除外；除…之外；除了；要不是
10365,reasoning,推理；论证；评理；推理的；推论；说服（reason的ing形式）
10366,underling,下属，部下；走卒
10367,angel,天使；守护神；善人；出钱支持
10368,tributary,纳贡的；附属的；辅助的；支流；进贡国；附属国
10369,insurmountable,不能克服的；不能超越的；难以对付的
10370,handshake,握手
10371,tolerant,宽容的；容忍的；有耐药力的
10372,idea,想法；主意；概念
10373,caricature,漫画；讽刺画；漫画手法；画成漫画讽刺
10374,insensitive,感觉迟钝的，对…没有感觉的
10375,referee,裁判员；调解人；介绍人；仲裁；担任裁判
10376,ghastly,可怕的；惨白的；惊人的；极坏的；恐怖地；惨白地
10377,tab,标签；制表；帐单；给…贴标签
10378,cookery,烹调术；烹调业
10379,audiovisuals,视听教具
10380,amass,积聚，积累
10381,thrash,打；使逆行；打谷；逆风浪行进；踢水动作
10382,lane,小巷；[航][水运] 航线；车道；罚球区
10383,menial,卑微的；仆人的；适合仆人做的；仆人；住家佣工；下贱的人
10384,muddy,泥泞的；模糊的；混乱的；使污浊；使沾上泥；把…弄糊涂
10385,dove,鸽子；鸽派人士；潜水（dive的过去式）
10386,habit,习惯，习性；嗜好；使穿衣
10387,hypnosis,催眠；催眠状态
10388,speculative,投机的；推测的；思索性的
10389,revolve,旋转；循环出现；反复考虑；旋转；循环；旋转舞台
10390,suggest,提议，建议；启发；使人想起；显示；暗示
10391,reparation,赔偿；修理；赔款
10392,brothel,妓院
10393,closure,关闭；终止，结束；使终止
10394,lack,缺乏；不足；没有；需要；缺乏；不足
10395,plumber,水管工；堵漏人员
10396,alphabet,字母表，字母系统；入门，初步
10397,indemnify,赔偿；保护；使免于受罚
10398,scrap,碎片；残余物；打架；少量；废弃；使解体；拆毁；废弃的；零碎的
10399,forbid,禁止；不准；不允许；〈正式〉严禁
10400,featherbrained,轻浮的；愚蠢的
10401,handicraft,手工艺；手工艺品
10402,nutrient,营养物；滋养物；营养的；滋养的
10403,arctic,北极的；极寒的；北极圈；御寒防水套鞋
10404,ahead,向前；在前的；领先；向前地；领先地；在（某人或某事物的）前面；预先；在将来，为未来
10405,migraine,[内科] 偏头痛
10406,suffering,受难；苦楚；受苦的；患病的；受苦；蒙受（suffer的ing形式）
10407,easy,容易的；舒适的；不费力地，从容地；停止划桨；发出停划命令
10408,insinuate,暗示；使逐渐而巧妙地取得；使迂回地潜入
10409,maintenance,维护，维修；保持；生活费用
10410,atrocious,凶恶的，残暴的
10411,mermaid,美人鱼（传说中的）；女子游泳健将
10412,dispensable,可有可无的；非必要的
10413,lawyer,律师；法学家
10414,design,设计；计划；构思；设计；图案
10415,tidal,潮汐的；潮的，有关潮水的；定时涨落的；(Tidal)人名；(瑞典)蒂达尔
10416,density,密度
10417,blank,空白的；空虚的；单调的；空白；空虚；空白表格；使…无效；使…模糊；封锁
10418,observant,善于观察的；机警的；严格遵守的
10419,abusive,辱骂的；滥用的；虐待的
10420,petrol,（英）汽油
10421,fairway,航路；水上飞机升降用的水面跑道；（高尔夫球场上的）平坦球道
10422,have,有；让；拿；从事；允许；已经；(Have)人名；(芬)哈韦；(德)哈弗
10423,rugged,崎岖的；坚固的；高低不平的；粗糙的
10424,restful,宁静的；安静的；给人休息的
10425,claustrophobia,[心理] 幽闭恐怖症
10426,classmate,同班同学
10427,usurp,篡夺；夺取；侵占
10428,buffalo,[畜牧][脊椎] 水牛；[脊椎] 野牛（产于北美）；水陆两用坦克
10429,impossible,不可能的；不可能存在的；难以忍受的；不真实的；不可能；不可能的事
10430,notion,概念；见解；打算
10431,pit,矿井；深坑；陷阱；（物体或人体表面上的）凹陷；（英国剧场的）正厅后排；正厅后排的观众；使竞争；窖藏；使凹下；去…之核；使留疤痕
10432,vast,广阔的；巨大的；大量的；巨额的；浩瀚；广阔无垠的空间
10433,spasmodic,痉挛的，痉挛性的；间歇性的
10434,deli,熟食店；[食品] 熟食品（等于delicatessen）
10435,dimension,方面;[数] 维；尺寸；次元；容积 vt标出尺寸；规格的
10436,veto,否决权；否决；禁止
10437,chocolate,巧克力，巧克力糖；巧克力色；巧克力色的；巧克力口味的
10438,trench,沟，沟渠；战壕；堑壕；掘沟
10439,exercise,运动；练习；运用；操练；礼拜；典礼；锻炼；练习；使用；使忙碌；使惊恐
10440,narration,叙述，讲述；故事
10441,unprejudiced,没有成见的；公平的；无偏见的
10442,supportive,支持的；支援的；赞助的
10443,French,法国的；法语的；法国人的；法国人；法语
10444,graft,移植；嫁接；贪污；移植；嫁接；渎职
10445,judicious,明智的；头脑精明的；判断正确的
10446,flute,长笛；【工程设计】(刀具的)出屑槽；用长笛吹奏
10447,concern,涉及，关系到；使担心；关系；关心；关心的事；忧虑
10448,creole,克里奥尔人；克里奥耳语；克里奥尔语的；克里奥尔人的；克里奥耳式法语的
10449,specialist,专家；专门医师；专家的；专业的
10450,emit,发出，放射；发行；发表
10451,jack,千斤顶；[电] 插座；男人；增加；提醒；抬起；用千斤顶顶起某物；雄的
10452,granddaughter,孙女；外孙女
10453,quantum,量子论；额；美国昆腾公司（世界领先的硬盘生产商）
10454,patch,眼罩；斑点；碎片；小块土地；修补；解决；掩饰
10455,sacred,神的；神圣的；宗教的；庄严的
10456,fun,乐趣；玩笑；有趣的人或事；供娱乐用的；开玩笑
10457,adverse,不利的；相反的；敌对的（名词adverseness，副词adversely）
10458,inflow,流入；流入物；岭量；流入；货币回笼
10459,put,放；表达；移动；安置；赋予；掷；笨蛋；投击；怪人；固定不动的
10460,housemaster,男舍监；舍监
10461,smash,粉碎；使破产；溃裂；破碎；扣球；冲突；大败；了不起的；非常轰动的；出色的
10462,terror,恐怖；恐怖行动；恐怖时期；可怕的人
10463,protagonist,主角，主演；主要人物，领导者
10464,appease,使平息；使满足；使和缓；对…让步
10465,alternate,交替；轮流；交替的；轮流的；替换物
10466,semicolon,分号
10467,dominate,控制；支配；占优势；在…中占主要地位
10468,rehearse,排练；预演
10469,stringent,严格的；严厉的；紧缩的；短缺的
10470,embed,栽种；使嵌入，使插入；使深留脑中
10471,mouth,口，嘴；河口；做作地说，装腔作势地说；喃喃地说出
10472,fright,惊吓；惊骇；使惊恐
10473,nephew,侄子；外甥
10474,spoon,匙，勺子；一杓的量；用匙舀；使成匙状
10475,curtail,缩减；剪短；剥夺…特权等
10476,clearway,畅行道，超速道路
10477,hooligan,阿飞；小流氓
10478,atom,原子
10479,drought,干旱；缺乏
10480,humiliating,丢脸的；羞辱性的；使蒙耻（humiliate的ing形式）
10481,participle,分词
10482,impale,刺穿；钉住；使绝望
10483,rectangular,矩形的；成直角的
10484,that,那；那个；那么；那样；因为；以至于；(That)人名；(德)塔特
10485,displease,使生气；触怒
10486,reedy,芦苇丛生的；芦苇做的；芦苇状的；似笛声的；(Reedy)人名；(英、阿拉伯)里迪
10487,curd,凝乳；凝乳状物；使成凝乳；凝结
10488,engulf,吞没；吞食，狼吞虎咽
10489,payment,付款，支付；报酬，报答；偿还；惩罚，报应
10490,decimal,小数的；十进位的；小数
10491,location,位置（形容词locational）；地点；外景拍摄场地
10492,decorative,装饰性的；装潢用的
10493,aspiration,渴望；抱负；送气；吸气；吸引术
10494,target,目标；靶子；把……作为目标；规定……的指标；瞄准某物
10495,complicated,难懂的，复杂的
10496,cot,简易床；小屋；轻便小床
10497,chrome,铬，铬合金；铬黄；谷歌浏览器
10498,midway,中途；娱乐场；中途的；中途
10499,scuba,水肺；水中呼吸器
10500,situate,使位于；使处于；位于…的
10501,impeccable,无瑕疵的；没有缺点的
10502,stylistic,体裁上的；格式上的；文体论的
10503,industry,产业；工业；勤勉
10504,binge,狂欢，狂闹；放纵；放纵
10505,eardrum,鼓膜，耳膜；中耳
10506,peach,桃子；桃树；桃红色；受人喜欢的人（或物）；桃色的；用桃子制成的；告密
10507,isolation,隔离；孤立；[电] 绝缘；[化学] 离析
10508,nipple,乳头，奶头；奶嘴
10509,skin,皮肤；外皮；剥皮
10510,cafeteria,自助餐厅
10511,smudge,弄脏，涂污；用浓烟熏；污点，污迹；烟熏火堆
10512,board,董事会；木板；甲板；膳食；上（飞机、车、船等）；用板盖上；给提供膳宿
10513,weaken,减少；使变弱；使变淡
10514,harvest,收获；产量；结果；收割；得到
10515,unquestionable,毫无疑问的；确实的；无可挑剔的
10516,flirt,调情；玩弄；轻率地对待；摆动；急扔；调情的人；卖弄风骚的人
10517,proprietor,业主；所有者；经营者
10518,exclusive,独有的；排外的；专一的；独家新闻；独家经营的项目；排外者
10519,accordance,一致；和谐
10520,active,积极的；活跃的；主动的；有效的；现役的；主动语态；积极分子
10521,banjo,班卓琴；五弦琴
10522,malformed,畸形的，难看的
10523,shipment,装货；装载的货物
10524,emotional,情绪的；易激动的；感动人的
10525,vegetation,植被；植物，草木；呆板单调的生活
10526,cavity,腔；洞，凹处
10527,claimant,原告；[贸易] 索赔人；提出要求者
10528,swap,交换；交换之物；与交换；以作交换
10529,shoddy,赝品；冒牌货；假装粗俗；假冒的；劣质的；卑劣的
10530,robin,知更鸟
10531,downhearted,无精打采的；垂头丧气的
10532,transcendental,先验的；卓越的，[数] 超越的；超自然的
10533,destroy,破坏；消灭；毁坏
10534,scupper,使船沉没；突袭；排水口；水性杨花的女人
10535,upper,上面的，上部的；较高的；(Upper)人名；(英)厄珀
10536,communist,共产党员；共产主义者；共产主义的
10537,muffle,蒙住；裹住；抑制；发低沉的声音；低沉的声音；消声器；包裹物（如头巾，围巾等）；唇鼻部
10538,reclaim,开拓；回收再利用；改造某人，使某人悔改；改造，感化；再生胶
10539,impregnate,使怀孕；灌输；浸透；充满的；怀孕的
10540,recede,后退；减弱
10541,exalted,高尚的；尊贵的；兴奋的；高举；赞扬；使激动（exalt的过去分词）
10542,vague,模糊的；含糊的；不明确的；暧昧的；(Vague)人名；(法)瓦格；(英)韦格
10543,engross,使全神贯注；用大字体书写；正式写成（决议等）；独占；吸引
10544,highchair,小孩吃饭时用的高脚椅子
10545,measurable,可测量的；重要的；重大的
10546,stony,无情的；多石的；石头的
10547,vitalize,赋予…生命；激发；使有生气
10548,analogy,类比；类推；类似
10549,colon,[解剖] 结肠；冒号（用于引语、说明、例证等之前）；科郎（哥斯达黎加货币单位）
10550,eyelash,睫毛
10551,wafer,圆片，晶片；薄片，干胶片；薄饼；圣饼；用干胶片封
10552,seemingly,看来似乎；表面上看来
10553,immaculate,完美的；洁净的；无瑕疵的
10554,zipper,拉链；拉上拉链
10555,worthy,值得的；有价值的；配得上的，相称的；可尊敬的；应…的；杰出人物；知名人士
10556,textual,本文的；按原文的
10557,isotope,同位素
10558,motivate,刺激；使有动机；激发…的积极性
10559,courier,导游；情报员，通讯员；送快信的人
10560,drab,单调的；土褐色的；浅褐色；无生气；邋遢；小额；使无生气；嫖妓
10561,soggy,浸水的；透湿的；沉闷的
10562,spur,鼓舞，刺激；马刺；山坡；骑马疾驰；给予刺激
10563,circumstance,环境，情况；事件；境遇
10564,a,字母A；第一流的；学业成绩达最高标准的评价符号；[物]安（ampere）
10565,severity,严重；严格；猛烈
10566,surgeon,外科医生
10567,loyalty,忠诚；忠心；忠实；忠于…感情
10568,world,世界；领域；世俗；全人类；物质生活
10569,hedgehog,刺猬
10570,slim,苗条的；修长的；微小的；差的；使…体重减轻；使…苗条；(Slim)人名；(阿拉伯)萨利姆；(英、西)斯利姆
10571,donate,捐赠；捐献
10572,bequest,遗产；遗赠
10573,leek,韭；[园艺] 韭葱
10574,empower,授权，允许；使能够
10575,establishment,确立，制定；公司；设施
10576,confiscate,没收；充公；查抄；被没收的
10577,bond,债券；结合；约定；粘合剂；纽带；结合，团结在一起
10578,eloquence,口才；雄辩；雄辩术；修辞
10579,sportsman,运动员；运动家；冒险家
10580,quash,撤销；镇压；宣布无效；捣碎
10581,free,免费的；自由的，不受约束的；[化学] 游离的；使自由，解放；释放；自由地；免费；(Free)人名；(英)弗里
10582,scour,冲刷；擦；腹泻；擦，冲刷；洗涤剂；（畜类等的）腹泻
10583,wiggle,使……摆动，使……扭动；扭动
10584,hoop,箍；铁环；呼呼声；加箍于；包围
10585,shrubbery,灌木；[林] 灌木林
10586,asylum,庇护；收容所，救济院
10587,absolutely,绝对地；完全地
10588,dot,点，圆点；嫁妆；打上点
10589,reimburse,偿还；赔偿
10590,vortex,[航][流] 涡流；漩涡；（动乱，争论等的）中心；旋风
10591,halve,二等分；把……减半；(Halve)人名；(芬)哈尔韦
10592,milligramme,毫克（等于milligram）；公厘
10593,invader,侵略者；侵入物
10594,tribunal,法庭；裁决；法官席
10595,regarding,关于，至于
10596,ancient,古代的；古老的，过时的；年老的；古代人；老人
10597,figurehead,破浪神；有名无实的领袖；装饰船头的人像
10598,mousse,摩丝；奶油冻；在…上抹摩丝
10599,undesirable,不良的；不受欢迎的；不合需要的；不良分子；不受欢迎的人
10600,father,父亲，爸爸；神父；祖先；前辈；发明，创立；当…的父亲
10601,haze,阴霾；薄雾；疑惑；使变朦胧；使变糊涂
10602,refutation,反驳；驳斥；辩驳
10603,jurisdiction,司法权，审判权，管辖权；权限，权力
10604,safari,旅行；狩猎远征；旅行队
10605,vacate,空出，腾出；辞职；休假
10606,weather,天气；气象；气候；处境；经受住；使风化；侵蚀；使受风吹雨打；露天的；迎风的
10607,vicariously,代理地，担任代理者地；间接感受到地
10608,sparse,稀疏的；稀少的
10609,prophet,先知；预言者；提倡者
10610,dash,破折号；冲撞；使…破灭；猛撞；泼溅
10611,stethoscope,用听诊器诊断；[临床] 听诊器
10612,repudiate,拒绝；否定；批判；与…断绝关系；拒付
10613,pear,[园艺] 梨树；梨子
10614,fireplace,壁炉
10615,vertebrate,脊椎动物的；有脊椎的；脊椎动物
10616,branch,分支；出现分歧；树枝，分枝；分部；支流
10617,HRH,殿下（His/Her Royal Highness）
10618,bucket,桶，水桶；铲斗；一桶的量；倾盆而下；颠簸着行进
10619,triumphant,成功的；得意洋洋的；狂欢的
10620,hallelujah,赞美上帝的颂歌；哈利路亚
10621,care,关怀；照料；谨慎；忧虑；照顾；关心；喜爱；顾虑
10622,daisy,雏菊；菊科植物；极好的东西；极好的；上等的
10623,geologist,地质学家，地质学者
10624,fount,泉；源泉；墨水缸
10625,viewfinder,取景器；反光镜；检像器
10626,bag,袋；猎获物；（俚）一瓶啤酒；猎获；把…装入袋中；占据，私吞；使膨大
10627,nirvana,涅槃；天堂
10628,inference,推理；推论；推断
10629,pervade,遍及；弥漫
10630,split,分离；使分离；劈开；离开；分解；劈开；裂缝；劈开的
10631,cesspit,垃圾坑，污水坑；粪坑
10632,schema,[计][心理] 模式；计划；图解；概要
10633,daring,大胆的，勇敢的；胆量，勇气；敢（dare的现在分词）
10634,carriage,运输；运费；四轮马车；举止；客车厢
10635,disinfectant,消毒剂；消毒的
10636,registration,登记；注册；挂号
10637,tinker,补锅匠；修补匠；焊锅；（美）小鲭鱼；做焊锅匠；焊补；笨手笨脚地做事
10638,sponge,抹掉；用海绵擦拭；讨得；海绵；海绵状物
10639,cushion,垫子；起缓解作用之物；（猪等的）臀肉；银行储蓄；给…安上垫子；把…安置在垫子上；缓和…的冲击
10640,morality,道德；品行，美德
10641,exceptional,异常的，例外的；超常的学生
10642,Saturday,星期六
10643,balustrade,栏杆
10644,accidental,意外的；偶然的；附属的；临时记号的；次要方面；非主要的特性；临时记号
10645,climb,爬；攀登；上升；爬；攀登
10646,additional,附加的，额外的
10647,airhostess,客机女服务员，空姐
10648,dub,配音；轻点；打击；授予称号；笨蛋；鼓声
10649,authoritative,有权威的；命令式的；当局的
10650,backwater,回水；死水；停滞不进的状态或地方
10651,advice,建议；忠告；劝告；通知
10652,tortuous,扭曲的，弯曲的；啰嗦的
10653,lofty,高的；崇高的；高级的；高傲的；(Lofty)人名；(英)洛夫蒂
10654,ascendant,优势；运星；支配地位；上升的；优越的
10655,rudimentary,基本的；初步的；退化的；残遗的；未发展的
10656,eighth,第八的；八分之一的；第八；八分之一
10657,hospitality,好客；殷勤
10658,pedlar,[贸易] 小贩；传播者（等于peddler）
10659,circus,马戏；马戏团
10660,excite,激起；刺激…，使…兴奋
10661,prince,王子，国君；亲王；贵族
10662,crib,婴儿床；栅栏；食槽；剽窃
10663,cobble,修，拙劣地修补；铺鹅卵石，用圆石铺面；鹅卵石，圆石
10664,secretive,秘密的；偷偷摸摸的；促进分泌的
10665,handsomely,漂亮地；慷慨地；相当大地
10666,draught,气流；汇票；草稿（等于draft）；起草；征兵；选派（等于draft）；汲出的；拖拉的（等于draft）
10667,canvas,帆布；用帆布覆盖，用帆布装备；帆布制的
10668,vintage,葡萄收获期；葡萄酒酿造期；古老的；最佳的；过时的；采葡萄；用葡萄酿酒；采葡萄
10669,curtain,幕；窗帘；遮蔽；装上门帘
10670,quell,平息；镇压；减轻；消除；(Quell)人名；(捷)奎尔；(西)克利
10671,homage,敬意；尊敬；效忠
10672,pastry,油酥点心；面粉糕饼
10673,rabbit,兔子，野兔；让…见鬼去吧
10674,eighteen,十八，十八个；十八个的，十八的；十八
10675,scan,扫描；浏览；细看；详细调查；标出格律；扫描；浏览；审视；细看
10676,Revel,狂欢；陶醉；狂欢；闹饮；喜庆狂欢活动
10677,discredit,不信；使……丢脸；怀疑；无信用；名声的败坏
10678,sidestep,回避；横跨一步躲避；台阶；横跨的一步
10679,nitrate,硝酸盐；用硝酸处理
