序号,核心词汇,简要解释
6196,exception,例外， 除外
6197,vague,模糊的， 含糊的
6198,temporary,暂时的， 临时的
6199,fare,进展；车费，船费，票价
6200,desperate,拼死的， 不顾一切的； 绝望的； 极需要的
6201,leading,指导的， 带头的； 最主要的； 饰演主角的
6202,awful,令人不愉快的， 难过的； 非常的， 极大的
6203,accuracy,准确， 精确
6204,handy,手边的， 便于使用的
6205,urge,鼓励；推进，催促；竭力主张，强烈要求；冲动， 强烈的欲望
6206,resolution,正式决定， 决议； 决心， 决意； 解决， 解答； 分辨率， 清晰度
6207,via,经过， 通过
6208,setting,环境， 背景， 布景； 调节， 设定的位置
6209,score,得， 给…打分； 画线于， 做记号于； 赢得；得分，比数，成绩；二十
6210,quote,引用，援引；引文， 引语； 报价， 牌价； 引号
6211,graduate,研究生的；毕业；毕业生；研究生
6212,famine,饥荒； 严重的缺乏
6213,gramme,gram的英式拼法
6214,absent,缺席的， 不在场的； 缺乏的， 不存在的； 心不在焉的
6215,rag,破布， 碎布； 破旧衣服
6216,visual,看得见的；视觉资料
6217,understanding,体谅的， 宽容的， 通情达理的；理解，理解力；谅解；协议；相互理解，融洽
6218,empire,帝国
6219,educate,教育， 培养， 训练
6220,fairy,小精灵， 小仙子
6221,ashamed,惭愧的， 羞耻的， 害臊的
6222,instruct,指示， 命令； 通知； 教授， 训练
6223,rat,鼠
6224,mayor,市长
6225,virtually,实际上， 事实上
6226,fairly,相当， 尚可， 还； 公平地
6227,handwriting,笔迹， 手迹； 书法
6228,merchant,商人
6229,raw,自然状态的， 未加工过的； 生的； 未经分析的， 原始的； 生疏无知的， 未经训练的； 露肉而刺痛的
6230,proportional,比例的， 成比例的
6231,economy,经济； 节约， 节省
6232,community,社区， 社会， 公社； 团体， 界； 群落
6233,packet,小包， 小盒
6234,version,译本； 说法； 改写本
6235,airport,机场， 航空港
6236,courtyard,庭院， 院子
6237,nationality,国籍； 民族
6238,selection,选择， 挑选； 被挑选出来的人， 精选品； 可供选择的东西
6239,institute,研究所，学院；建立， 设立
6240,aboard,在船上， 上船
6241,endure,忍受， 容忍； 持久， 持续
6242,detail,细节，枝节；零件；详细说明
6243,shortly,立刻， 不久； 不耐烦地； 简短地
6244,hobby,业余爱好， 癖好
6245,appropriate,适当的， 恰当的
6246,providing,倘若
6247,fate,命运， 天数
6248,throat,咽喉， 喉咙； 嗓音
6249,utility,效用， 有用， 实用； 公用事业
6250,immediately,立即， 马上； 直接地， 紧接地
6251,manual,用手的；手工做的；手册， 指南
6252,measurement,衡量， 测量； 尺寸， 大小
6253,optimistic,乐观的， 乐观主义的
6254,vocabulary,词汇表， 词汇， 语汇
6255,retire,退休， 退役； 退下， 退出， 撤退； 就寝
6256,aspect,方面； 朝向， 方向； 样子， 外表
6257,particle,粒子， 微粒； 小品词， 语助词
6258,aggressive,侵略的， 好斗的； 敢做敢为的； 有进取心的
6259,behavior,行为， 举止， 表现
6260,musician,音乐家， 乐师
6261,minimize,将…减少； 最小化
6262,descend,下来， 下降； 下倾
6263,saint,圣徒； 圣人， 道德高尚的人； [用于人名或地名等前]圣
6264,density,密集， 稠密； 密度
6265,logical,逻辑的， 合乎常理的
6266,oblige,迫使； 施恩于， 帮…的忙； 使感激
6267,slam,砰地关上；猛力拉，砰地放下；猛烈抨击；砰的一声
6268,characterize,成为…的特征， 以…为特征； 描绘的特性， 描述
6269,swing,摇摆，回转；突然转向；摇摆； 秋千
6270,ridiculous,荒谬的， 可笑的
6271,handbag,手提包
6272,invasion,入侵， 侵略， 侵犯
6273,spin,旋转；晕眩；纺，织；绞干，甩干；旋转， 自转
6274,severe,严重的； 严厉的， 严格的； 严峻的， 艰难的； 朴素的， 不加装饰的
6275,emerge,出现， 涌现， 冒出
6276,shallow,浅的；浅薄的；浅滩， 浅水处
6277,lease,租约，租契；出租； 租得， 租有
6278,exploit,剥削； 利用； 开拓；业绩， 功绩
6279,slap,掴，掌击，拍；啪的一声放；掴， 掌击， 拍
6280,spit,吐唾沫，吐出；唾沫， 唾液
6281,scout,侦察， 寻找；侦察员，侦察机，侦察舰；童子军
6282,anniversary,周年纪念日
6283,register,登记， 注册； 指示， 自动记下； 流露； 表示， 表达； 把挂号；登记；登记表
6284,restless,焦躁不安的； 静不下来的， 运动不止的
6285,persuasive,劝诱的； 有说服力的
6286,fleet,舰队， 船队
6287,communicate,通讯； 交际， 交流； 连接， 相通； 传达， 传播； 传染
6288,evidence,根据， 证据； 证人
6289,saddle,鞍，鞍状物；车座；给…装鞍； 使承担任务
6290,rural,农村的， 乡村的
6291,official,官员的；官方的，正式的；官员， 行政人员， 高级人员
6292,historical,历史的， 有关历史的
6293,repetition,重复， 反复
6294,fortunately,幸运地； 幸亏
6295,acid,酸的， 酸性的；酸
6296,transmission,传播， 发射； 传送， 传递； 传染
6297,shortage,不足， 缺少
6298,discrimination,区别， 辨别； 识别力； 差别对待， 歧视
6299,female,雌的； 女的；雌性动物；女子
6300,microphone,扩音器， 话筒， 麦克风
6301,swift,快的； 反应快的； 敏捷的
6302,surrender,交出， 放弃； 投降
6303,faint,不清楚的，模糊的；晕倒，昏厥；昏厥
6304,world-wide,遍及全球的
6305,minister,部长， 大臣； 公使， 外交使节； 牧师
6306,pose,摆姿势；假装，装腔作势；使摆好姿势；造成，引起；提出，陈述；样子， 姿势
6307,remedy,补救办法，纠正办法；药品；治疗法；补救， 纠正； 医治， 治疗
6308,jail,监狱，看守所；监禁， 拘留； 塞满； 卡住； 干扰
6309,consent,同意；同意，赞成
6310,insist,坚持， 坚决认为； 坚持要求
6311,typewriter,打字机
6312,helpless,无助的； 无能的； 无法抗拒的
6313,respect,尊敬；尊重；问候；方面；尊敬； 尊重
6314,volume,卷， 册， 书卷； 容积， 体积； 音量， 响度
6315,retreat,退却， 撤退； 退避， 退缩
6316,ache,疼痛；渴望；疼痛
6317,mutual,相互的； 共同的
6318,shell,壳，贝壳；外壳，框架；炮弹；剥…的壳； 炮击
6319,guideline,指导方针， 准则
6320,loose,松的； 不精确的， 不严密的； 散漫的
6321,therefore,因此， 所以
6322,exchange,交换； 交流； 兑换
6323,hesitate,犹豫， 踌躇； 含糊； 不情愿
6324,rifle,来复枪， 步枪
6325,private,私人的；秘密的；私下的；私营的；士兵， 列兵
6326,baggage,行李
6327,companion,同伴， 共事者； 伴侣
6328,breakdown,垮， 衰竭； 损坏， 故障； 倒塌
6329,paste,糊，糨糊；粘， 贴
6330,overtake,追上， 超过； 突然降临于， 意外地碰上
6331,jeans,工装裤， 牛仔裤
6332,overnight,整夜， 通宵； 一夜间， 突然；一整夜的； 一夜间的， 突然的
6333,behave,表现， 举止； 运转， 作出反应
6334,stretch,伸展，延续；伸长，拉长；倾注全力；紧张；一段时间， 一段路程， 连绵的一片； 伸展， 延伸
6335,undo,解开， 打开； 取消， 撤销
6336,accomplish,达到； 完成
6337,laser,激光
6338,mixture,混合， 混合物
6339,engine,引擎， 发动机； 机车
6340,responsible,需负责任的， 承担责任的； 有责任感的， 负责可靠的； 责任重大的， 重要的
6341,scope,范围； 余地， 机会
6342,democratic,民主的， 民主政体的
6343,medal,奖牌， 奖章， 勋章
6344,satellite,卫星， 人造卫星
6345,bullet,枪弹， 子弹， 弹丸
6346,recorder,录音机， 录像机； 记录装置， 记录仪
6347,identify,一致；认出，鉴定；把…等同于
6348,embrace,拥抱，怀抱；拥抱； 包括； 包围
6349,nitrogen,氮
6350,pour,灌， 倒； 倾泻
6351,label,标签；标记，符号；贴标签于； 把…称为
6352,improvement,改进， 改善； 改进处
6353,slippery,滑的； 狡猾的
6354,scissors,剪刀
6355,significance,意义， 含义； 重要性， 重大
6356,modify,更改， 修改； 修饰
6357,horizon,地平线； 眼界， 见识
6358,environment,环境， 外界； 围绕
6359,airplane,飞机
6360,pledge,保证，誓言；保证， 许诺
6361,progressive,前进的； 渐进的； 进行式的
6362,reservoir,水库， 蓄水池； 储藏， 汇集
6363,deliberate,故意的， 蓄意的； 慎重的， 深思熟虑的；仔细考虑， 思考
6364,swear,宣誓； 咒骂
6365,atmosphere,大气， 空气； 气氛， 环境
6366,decorate,装饰， 装潢， 修饰
6367,copyright,版权
6368,biotechnology,生物工艺学
6369,career,生涯， 职业， 经历
6370,occupation,占领， 占据； 职业； 从事的活动， 消遣
6371,tendency,趋向， 趋势， 倾向
6372,release,释放， 排放； 解除， 解脱； 放开， 松开； 发布； 发行
6373,charter,包租的， 租用的；宪章，共同纲领；特许状，许可证；包租；包，租
6374,slim,苗条的；薄的；少的；减轻体重， 变苗条
6375,arithmetic,算术， 四则运算
6376,rib,肋骨
6377,faulty,有错误的， 有缺点的
6378,liberate,解放， 释放
6379,rid,使摆脱， 解除…的负担， 从…中清除
6380,variation,变化， 变动； 变异； 变奏
6381,moral,道德的，有道德的；品行； 道德规范； 寓意
6382,defect,变节， 叛变；缺点， 缺陷， 欠缺
6383,reinforce,增强， 加强， 增援
6384,explode,爆炸； 激增； 发怒；使爆炸
6385,casual,偶然的； 非正式的； 临时的， 不定期的； 漠不关心的， 冷淡的
6386,decline,下降， 减少； 衰退， 衰落； 谢绝， 拒绝；下降，减少；衰退
6387,property,财产， 所有物； 房产； 物业； 性质， 性能
6388,succeeding,以后的， 随后的
6389,brave,勇敢的； 华丽的
6390,similar,相似的， 类似的
6391,viewpoint,观点， 看法， 见解
6392,anyhow,无论如何， 不管怎么说； 随随便便地， 杂乱无章地
6393,specify,指定； 详细说明
6394,whistle,吹口哨， 鸣笛声； 呼啸而过；口哨；呼啸而过
6395,handle,柄，把手；拿， 触； 操作， 处理
6396,forth,向前； 向外， 往外
6397,tough,困难的， 难对付的； 坚强的， 能吃苦耐劳的； 健壮的； 坚硬的， 严格的； 老的， 硬的； 粗暴的， 充满暴力的
6398,crossing,人行横道， 交叉口； 横渡
6399,script,剧本， 广播稿； 书写用的字母； 笔迹， 手迹
6400,submerge,淹没， 潜入水中
6401,system,系统； 制度， 体制； 方法， 做法； 身体
6402,compose,组成， 构成； 创作， 为…谱曲； 使平静， 使镇静
6403,spot,点，斑点；地点，处所；少量；认出， 发现； 玷污
6404,roller,滚筒， 滚轴
6405,partial,部分的； 不公平的； 偏爱的， 偏袒的
6406,aid,帮助； 救护； 助手； 辅助手段
6407,tone,腔调， 语气； 音调； 风格， 气度； 色调， 明暗
6408,confident,确信的， 肯定的； 自信的
6409,retain,保留， 保持
6410,swell,膨胀，隆起；增长，增强，增多，扩大；波浪起伏； 鼓起， 隆起； 增强
6411,skilled,有技能的； 熟练的； 需要技能的
6412,local,地方性的； 本地的； 局部的； 狭隘的
6413,remind,提醒， 使想起
6414,crude,简陋的， 天然的； 粗鲁的， 粗俗的
6415,manufacturer,制造商； 制造厂
6416,crew,全体船员； 一队工作人员
6417,valid,有效的； 正当的； 有根据的， 有理的
6418,withstand,抵挡， 反抗
6419,defeat,战胜， 挫败
6420,vacuum,用吸尘器清扫；真空；真空吸尘器
6421,encourage,鼓励， 怂恿； 促进， 助长， 激发
6422,bubble,冒泡； 沸腾；泡
6423,era,时代， 年代， 纪元
6424,yield,出产；让出，放弃；屈服，顺从；倒塌，垮掉；产量
6425,electronic,电子的；电子学； 电子设备
6426,vacation,假期， 休假
6427,outcome,结果
6428,elegant,优美的， 文雅的， 讲究的； 简练的， 简洁的
6429,tender,嫩的；脆弱的；疼痛的，一触即痛的；温柔的；提出；投标
6430,curriculum,课程， 全部课程
6431,meantime,其间， 同时
6432,powerful,强大的， 有力的， 有权的； 强壮的， 强健的
6433,slip,滑跤，滑落，溜；下降，跌落；悄悄放进；疏漏， 差错
6434,species,种， 类
6435,anchor,抛锚， 停泊； 把…系住， 使固定； 担任主持人； 固定， 扎根；锚；给人安全感的物
6436,preceding,在前的， 在先的， 前面的
6437,cite,引用， 引证； 传唤， 传讯； 表彰， 嘉奖
6438,logic,逻辑， 推理， 逻辑学
6439,acquaintance,认识， 了解； 熟人
6440,royal,王室的， 皇家的
6441,internship,实习生身份； 实习医师期
6442,shed,脱落，脱去；流出，流下；发出，散发；棚， 小屋， 货棚
6443,eyesight,视力， 目力
6444,precision,精确， 精密
6445,glove,手套
6446,screen,屏幕，银幕；屏风；帘，纱窗；掩蔽， 遮蔽； 放映， 播放； 审查， 甄别
6447,naked,裸体的； 无遮蔽的
6448,trial,试， 试验； 审判； 讨厌的人
6449,correspond,相符合， 相当； 通信
6450,spur,刺激物；刺激， 鞭策， 激励
6451,perception,感知， 觉察； 认识， 观念， 看法
6452,rear,后部的，背后的；后部，背面；后方；抚养， 饲养； 种植
6453,amongst,在…之中
6454,undertake,从事； 承担； 同意； 保证
6455,insect,昆虫， 虫
6456,bureau,局， 司， 处， 社， 所
6457,moist,湿润的， 潮湿的
6458,cable,缆， 索， 电缆； 电报
6459,qualify,胜任， 具有资格， 合格； 限定
6460,intense,强烈的； 紧张的； 认真的； 热情的
6461,pregnant,怀孕的， 妊娠的
6462,border,边，边缘，边界；给…加上边， 围； 邻接； 与…接壤
6463,estate,土地， 住宅区， 地产； 财产， 遗产； 庄园， 种植园
6464,applicable,能应用的； 合适的， 适当的
6465,admission,允许进入； 承认； 入场费， 入场券
6466,brass,黄铜， 黄铜器， 铜管乐器
6467,expense,花费， 消费； 费用， 开支； 业务费用
6468,rumour,谣传， 谣言
6469,contemporary,当代的；同时代的；同代人， 当代人
6470,gear,齿轮，传动装置，排挡；用具，设备；衣服；使适应， 使适合
6471,boundary,分界线， 边界
6472,rob,抢劫， 盗窃
6473,elderly,较老的，年长的；到了晚年的人， 老年人
6474,financial,财政的， 金融的
6475,rod,杆， 棒
6476,dumb,哑的； 无言的； 说不出话的
6477,respective,各自的， 各个的， 分别的
6478,media,新闻媒介， 传播媒介
6479,favour,好感；赞同；恩惠；赞同； 喜爱， 偏爱； 有利于
6480,pollute,弄脏， 污染； 腐蚀
6481,harden,变硬； 变得坚强
6482,eve,前夜， 前夕， 前一刻
6483,pronoun,代词
6484,define,给…下定义， 限定
6485,dictate,口授； 命令， 规定， 要求；命令， 指挥
6486,construction,建造； 建筑物； 结构
6487,predict,预言， 预告， 预测
6488,dump,倾卸，倾倒；倾销；垃圾场
6489,render,使得， 致使； 给予， 提供； 翻译
6490,universal,普遍的； 通用的； 全世界的
6491,chemist,化学家， 药剂师
6492,frontier,边境， 边疆； 新领域
6493,abroad,到国外； 在传播， 在流传
6494,radical,根本的，基本的；激进的，激进派的；激进分子
6495,relieve,使轻松， 使宽慰， 缓解； 使得到调剂； 接替
6496,drawer,抽屉
6497,requirement,要求； 必要条件； 需要， 需要的东西
6498,transport,运输；运输， 运输工具
6499,employment,工作； 雇用； 使用
6500,specific,特有的；具体的，明确的；详情， 细节
6501,application,申请， 申请书； 施用， 涂抹； 应用， 实施； 实用性
6502,engage,使从事； 聘用； 吸引； 占用； 使订婚
6503,acre,英亩
6504,whisper,低声地讲；低语， 耳语
6505,appetite,食欲， 胃口； 欲望
6506,semester,学期
6507,strategy,战略， 策略
6508,dull,乏味的， 单调的； 晦暗的， 阴沉的； 低沉的； 笨的； 钝的
6509,collapse,倒坍；塌下；突然失败；突然瓦解
6510,clumsy,笨拙的， 愚笨的； 粗陋的； 不得体的
6511,territory,领土， 版图； 领域
6512,concession,让步， 妥协； 特许， 特许权； 承认， 认可
6513,accurate,准确的， 正确无误的
6514,maintain,维持； 维修， 保养； 主张； 赡养
6515,shift,移动，转移；改变，转变；转换， 转变； 轮班
6516,echo,重复， 模仿； 发出回声；回声；反响，共鸣
6517,erect,竖直的， 垂直的；建造；使竖立
6518,bargain,讨价还价；特价商品；协议，交易
6519,professional,职业的，专业的，专门的；自由职业者， 专业人员
6520,elective,选举的，有选举权的；可任意选择的；选修课程
6521,accusation,谴责； 【律】 指控
6522,protein,蛋白质
6523,annual,每年的，一年一次的；年报， 年鉴； 一年生的植物
6524,exclusive,奢华的，高级的；独有的，独享的；排斥的，排他的；不包括…的，不把…计算在内的；独家新闻
6525,jar,感到不快； 震动， 摇动；罐子，坛子，广口瓶
6526,poverty,贫穷， 贫困
6527,resort,求助，凭借，诉诸；求助， 凭借， 诉诸； 求助的对象， 采用的手段； 常去之地， 胜地
6528,goodness,天哪；善良， 美德， 好意
6529,lightning,闪电， 电光
6530,jaw,颌， 颚
6531,margin,页边空白； 差数， 差额； 余地； 边缘
6532,remain,剩下，余留；保持；仍然是；残余； 残骸； 遗迹
6533,amaze,使惊奇， 使惊愕
6534,refine,精炼， 精制， 提纯； 使优美， 使完善
6535,mount,登上；发起；安放；增加，加剧；山， 峰
6536,demand,要求， 需要； 查问
6537,mystery,神秘； 神秘的人
6538,atomic,原子的， 原子能的， 原子武器的
6539,deposit,使沉淀；存放，储蓄；定金， 押金； 存款； 矿藏
6540,centimetre,公分， 厘米
6541,telescope,望远镜
6542,rotten,腐烂的； 令人不愉快的； 糟糕的
6543,skillful,灵巧的， 娴熟的
6544,flash,闪， 闪烁； 飞驰；闪光；闪光灯
6545,accuse,指责， 归咎于
6546,housing,房屋， 住宅； 住房建筑， 住房供给； 外壳， 外罩
6547,devil,魔鬼， 恶魔； 家伙， 人
6548,guarantee,保证；保证书；担保物；保证， 担保
6549,recommend,推荐， 举荐； 劝告， 建议； 使成为可取； 使受欢迎
6550,acquire,取得， 获得， 学到
6551,fertile,肥沃的； 多产的； 丰富的
6552,automobile,汽车， 机动车
6553,notion,概念， 观念； 意图， 想法， 念头
6554,diversity,多样性； 差异； 不同点
6555,helicopter,直升机
6556,tractor,拖拉机， 牵引车
6557,patience,忍耐， 耐心
6558,grace,优美，优雅；风度，魅力；宽限，缓期；使优美
6559,advertisement,广告， 公告， 登广告； 广告活动， 宣传
6560,ripe,熟的； 时机成熟的
6561,attribute,把…归因于；属性
6562,mechanism,机械装置； 机制， 机理； 办法， 途径
6563,detection,察觉， 发觉； 侦查， 探测
6564,triumph,成功；凯旋，胜利
6565,vice,罪恶； 恶习， 缺点； 虎钳
6566,horror,恐怖； 憎恶； 令人恐怖的事物
6567,poison,毒，毒药；毒害
6568,thoughtful,沉思的； 体贴的
6569,gram,克
6570,empower,授权于； 使能够
6571,riot,聚众闹事；暴乱，骚乱；极度丰富；把浪费在放荡的生活上
6572,arouse,引起； 唤起， 唤醒
6573,nest,筑巢；巢，窝，穴
6574,tour,旅行， 游历
6575,calm,静的，平静的；平静， 镇静
6576,boring,令人厌烦的， 乏味的， 无聊的
6577,classic,最优秀的，典型的，标准的；传统式样的，典雅的；文学名著， 经典作品， 杰作； 优秀的典范； 古典文学， 古典语文研究
6578,ownership,所有， 所有制
6579,metric,公制的， 米制的
6580,absolute,十足的， 地道的； 绝对的， 完全的； 不受任何限制的
6581,ash,灰， 灰末； 骨灰
6582,describe,形容； 描写； 画出
6583,suck,吸， 吮， 啜； 吸收
6584,grab,抓取，攫取；赶紧做；抓住；抓，夺；抓， 夺
6585,rub,擦， 摩擦
6586,presently,不久， 一会儿； 现在， 目前
6587,wealthy,富有的， 富裕的
6588,rug,地毯
6589,jazz,爵士音乐， 爵士舞曲
6590,dusk,薄暮， 黄昏； 幽暗
6591,administration,管理； 管理部门， 行政机关； 实行， 执行
6592,occasional,偶尔的， 间或发生的
6593,boast,自夸；自豪；自夸，吹嘘；以拥有…而自豪；自吹自擂， 自夸的话
6594,operator,操作人员； 话务员， 报务员
6595,debate,争论， 辩论
6596,spacecraft,航天器， 宇宙飞船
6597,furniture,家具
6598,segment,部分， 片段； 瓣
6599,stripe,条纹
6600,jet,乘喷气式飞机；喷气式飞机；喷嘴；喷射
6601,helpful,给予帮助的； 有用的
6602,statistic,统计数值， 统计资料； 统计学
6603,attractive,有吸引力的， 引起注意的
6604,superb,极好的； 高质量的
6605,mold,霉，霉菌；模型，铸模；性格；用模子制作， 塑造； 使形成， 影响…的形成
6606,engineering,工程， 工程学
6607,significant,相当数量的； 重要的， 意义重大的， 意味深长的
6608,bold,勇敢的； 鲁莽的； 粗体的， 黑体的； 醒目的
6609,bleed,出血， 流血； 泌脂；勒索…的钱
6610,delicious,美味的； 芬芳的， 怡人的； 有趣的
6611,catalogue,目录；为…编目录，把…列入目录中
6612,whatever,[用于否定句中以加强语气]任何； 无论什么
6613,decrease,减少
6614,volunteer,自愿提供； 自愿， 志愿；志愿者；志愿兵
6615,museum,博物馆
6616,ignorance,无知， 愚昧
6617,senate,参议院， 上院
6618,trumpet,喇叭，小号；大声宣告， 鼓吹
6619,bolt,螺栓，插销；闩门
6620,string,连成一串； 排成一行前进；线，细绳；一串，一行；缚，扎，挂；串起，穿；使排成一列；伸展，拉直
6621,import,输入， 进口；输入， 进口； 进口商品； 意义， 重要性
6622,occupy,占领， 占， 占有
6623,submit,屈从， 听从， 服从；呈送，提交；主张，建议；使服从，使降服
6624,mood,心情， 情绪； 语气
6625,boom,激增， 繁荣， 迅速发展； 发出隆隆声；激增，繁荣，迅速发展；隆隆声，嗡嗡声
6626,absence,缺席， 不在； 缺席的时间， 外出期； 缺乏， 不存在
6627,attract,吸引， 引起…注意
6628,edition,版， 版本， 版次
6629,simplicity,简单， 简易； 朴素
6630,cautious,十分小心的， 谨慎的
6631,disappear,不见， 失踪， 消失
6632,summit,最高点， 峰顶； 最高级会议
6633,recession,衰退， 衰退期
6634,conclusion,结论， 推论； 结尾； 缔结， 议定
6635,typist,打字员
6636,durable,耐久的， 耐用的
6637,negative,否定的，消极的；负的；阴性的；负片， 底片； 负数
6638,impose,利用， 占便宜； 欺骗；把…强加于；征
6639,ally,结盟， 联合；同盟国， 同盟者； 支持者
6640,statement,陈述， 声明； 结算单， 报表
6641,hence,因此， 所以； 今后
6642,memorial,纪念的，悼念的；纪念碑， 纪念堂， 纪念仪式
6643,factor,因素； 因子； 系数
6644,boot,靴子， 长筒靴； 行李箱； 解雇
6645,pinch,捏，拧；撮， 微量
6646,delivery,投递， 交付； 分娩； 讲话方式； 投递的邮件
6647,rack,挂架，搁架；使痛苦， 折磨； 尽力使用
6648,election,选举； 选择权； 当选
6649,conquer,征服， 战胜； 破除， 克服
6650,learned,有学问的； 学术上的
6651,substance,物质； 实质； 大意， 要旨； 根据， 理由
6652,frown,皱眉， 蹙额
6653,bond,黏合， 结合；联结，联系；公债；契约，合同
6654,target,目标；把…作为目标； 瞄准
6655,wax,蜡，蜂蜡；给…上蜡
6656,grind,磨， 磨快
6657,urban,城市的， 都市的； 住在都市的
6658,furthermore,而且， 此外
6659,guidance,引导， 指导， 领导
6660,risk,危险，风险；引起危险的事物；冒…的危险， 使遭受危险
6661,flame,火焰， 光辉； 热情
6662,container,容器； 集装箱
6663,leader,领袖， 领导人， 首领
6664,delicate,纤细的， 易碎的； 微妙的； 精美的
6665,discard,丢弃， 抛弃， 遗弃
6666,fancy,昂贵的； 别致的；想象力，设想；爱好；喜欢；想象，猜想
6667,rebel,反叛， 造反； 反对， 不服从；反叛分子， 反对者
6668,bounce,弹起，反弹；颠簸；弹， 反弹
6669,usage,使用； 对待； 惯用法
6670,tissue,组织； 薄绢， 薄纸， 手巾纸
6671,experimental,实验的， 试验的
6672,loosen,解开； 放松， 松弛
6673,rent,租借，租用；出租，出借；租金； 出租
6674,nearby,在附近；附近的
6675,carpenter,木工， 木匠
6676,cart,运货马车
6677,modest,谦虚的； 适中的； 羞怯的
6678,cast,投，扔，抛；浇铸；演员表， 全体演员； 石膏绷带； 铸型， 铸件； 投， 抛
6679,anxious,忧虑的， 令人焦急的； 渴望的
6680,hatred,憎恶， 憎恨， 仇恨
6681,crush,压碎， 碾碎； 摧毁， 压垮
6682,largely,大部分， 大量地
6683,slice,薄片，切片；部分；切， 削
6684,frost,结霜；冰冻，严寒；霜
6685,electron,电子
6686,incline,倾斜； 弯； 倾向于；斜坡
6687,truly,真正地； 忠实地
6688,cash,现金，现款；把…兑现
6689,counsel,律师，法律顾问；忠告，劝告；劝告， 提议
6690,item,条， 条款， 一条
6691,gene,基因
6692,liver,肝
6693,suicide,自杀
6694,violet,紫色的；紫罗兰
6695,hollow,空的， 空洞的； 沉闷的； 虚伪的
6696,trunk,树干； 大衣箱， 皮箱； 汽车后备箱； 象鼻
6697,saving,节省， 节约； 储蓄金， 存款
6698,rely,依靠， 依赖； 信赖， 指望
6699,hospitalize,就医
6700,slide,滑；悄悄地移动；滑动； 滑道， 滑面； 幻灯片
6701,utilize,利用
6702,sticky,黏性的， 胶黏的； 湿热的
6703,prevail,流行， 盛行
6704,waist,腰， 腰部
6705,excessive,过多的， 极度的
6706,flesh,肉， 肌肉， 肉体
6707,jungle,丛林， 密林， 莽丛； 乱七八糟的一堆
6708,portion,一部分，一份；分配， 把…分给
6709,settle,安排， 安放； 调停； 支付， 核算； 安家； 飞落， 停留； 安定
6710,pattern,型，式样，模型；仿制， 使照…样子
6711,harsh,严厉的； 粗糙的
6712,connexion,connection的英式拼法
6713,vehicle,车辆， 机动车； 传播媒介， 工具， 手段
6714,scrape,刮，擦；刮， 擦； 刮擦声
6715,hardship,艰难， 困苦
6716,confuse,使困惑， 把…弄糊涂； 混淆， 把…混同； 混乱， 搞乱
6717,cushion,垫子， 坐垫， 靠垫
6718,scold,责骂， 训斥
6719,glorious,光荣的； 壮丽的； 令人愉快的
6720,civilize,使文明， 使开化， 教育
6721,physician,内科医生
6722,architecture,建筑学； 建筑式样， 建筑风格
6723,stress,压力；强调；重要性；应力；重音；强调， 着重； 重读
6724,grip,握紧，抓牢；吸引住；紧握
6725,explore,探险， 探索； 仔细查阅， 探究
6726,display,陈列， 展览， 显示
6727,electricity,电
6728,climate,气候； 风土， 地带； 风气， 气氛
6729,conductor,售票员， 列车长； 指挥； 导体
6730,bore,使厌烦；钻，挖；令人讨厌的人
6731,crust,面包皮， 硬外皮； 外壳， 地壳
6732,disorder,混乱， 杂乱， 骚乱
6733,criticize,批评； 评论； 非难
6734,organization,组织， 团体， 机构
6735,rage,狂吹； 汹涌； 激烈进行； 发怒， 发火；狂怒，盛怒；风靡一时的事物，时尚
6736,width,宽阔， 广阔； 宽度
6737,dairy,乳制品的；牛奶场；乳制品
6738,board,搭伙； 膳宿；板，牌子；木板，纸板；委员会，董事会；伙食；上
6739,economic,经济的，经济学的；经济学； 经济状况
6740,stuff,材料，东西；装， 填， 塞； 让…吃饱
6741,arrest,逮捕，拘留；停止，阻止；吸引；逮捕， 拘留， 扣留
6742,widow,寡妇
6743,distinction,差别， 不同， 区分
6744,mature,成熟的；成年人的；深思熟虑的；到期的，应支付的；使成熟
6745,navy,海军
6746,fee,费； 酬金， 赏金
6747,section,部分， 章节； 部门， 科； 截面， 剖面
6748,influence,影响，作用；影响力，势力；产生影响力的人；影响
6749,whip,鞭笞；猛地移动；搅打成糊状；鞭子
6750,protocol,礼仪， 礼节； 草案， 议定书
6751,whale,鲸
6752,provoke,对…挑衅， 激怒； 激起， 引起
6753,threaten,威胁， 恐吓； 预示快要来临， 是…的征兆； 构成威胁； 可能发生
6754,talent,天才， 才能； 人才
6755,percentage,百分比， 百分率
6756,negotiate,洽谈， 协商； 顺利通过， 成功越过； 协商， 谈判
6757,strain,扭伤， 拉伤； 尽力； 拉紧；拉紧；过劳；极度紧张；张力；扭伤，拉伤；旋律；品种，家系；气质，个性特点
6758,hunt,打猎； 搜寻； 驱逐
6759,violin,小提琴
6760,remonstrate,抗议
6761,package,包裹，包装；一揽子交易；把…打包； 包装
6762,visible,可见的， 看得见的， 有形的
6763,crisis,危机， 存亡之际； 关键阶段
6764,rail,责骂， 抱怨；栏杆，横杆；铁轨，轨道；铁路
6765,survival,幸存； 幸存者， 残存物
6766,germ,微生物， 细菌； 幼芽
6767,inner,内部的； 内心的
6768,market,市场； 股市； 行情， 销路
6769,keen,热心的； 激烈的； 敏锐的， 敏捷的
6770,glimpse,看一眼，一瞥；瞥见；一瞥， 一看
6771,detective,侦探， 私人侦探
