序号,核心词汇,简要解释
4755,transport,运输；运输， 运输工具
4756,specific,特有的；明确的；具体的；详情， 细节
4757,analogy,比拟； 类比， 类推
4758,application,申请， 申请书； 施用， 涂抹； 应用， 实施； 实用性
4759,productive,多产的， 富饶的； 富有成效的
4760,prune,修剪， 修整； 删除， 削减
4761,engage,使从事于， 聘用； 吸引， 占用； 使订婚
4762,chord,和弦， 和音； 弦， 心弦
4763,semester,学期
4764,strategy,战略， 策略
4765,remainder,余下的部分， 剩下的人数
4766,hypothesis,假设， 假说， 前提
4767,revolve,旋转
4768,collapse,倒坍， 瓦解； 崩溃， 突然失败
4769,territory,领土， 版图； 领域
4770,summon,召唤， 传唤； 鼓起， 振作； 召集， 召开
4771,flare,闪耀，烧旺；突发，突然发怒；闪光信号， 照明弹
4772,accurate,准确的， 正确无误的
4773,legend,传说， 传奇故事； 传奇人物
4774,maintain,维持； 维修， 保养； 主张； 赡养
4775,expertise,专门知识， 专长
4776,bargain,讨价还价；特价商品；协议，交易
4777,erect,竖直的， 挺直的；建造，使竖立
4778,professional,职业的，专业的，专门的；自由职业者， 专业人员
4779,nil,无， 零
4780,identification,身份证明； 鉴定， 验明， 认出； 认同
4781,migrant,移居者， 移民； 候鸟， 迁移动物
4782,protein,蛋白质
4783,annual,每年的，一年一次的；年报， 年鉴； 一年生的植物
4784,exclusive,奢华的，高级的；独有的；排斥的；不包括…的；独家新闻
4785,repertoire,全部节目
4786,poverty,贫穷， 贫困
4787,resort,求助，凭借，诉诸；求助， 凭借， 诉诸； 求助的对象， 采用的手段； 常去之地， 胜地
4788,testify,作证，证明；表明，说明；作证， 证明
4789,pearl,珍珠； 珠状物； 珍品
4790,conclusive,确实的； 最后的； 决定性的
4791,margin,页边空白； 差数， 差额； 余地； 边缘
4792,apt,易于…的， 有…倾向的； 恰当的， 适宜的； 聪明的， 反应敏捷的
4793,remain,剩下，余留，保持；仍然是；残余； 残骸； 遗迹
4794,pregnancy,怀孕
4795,shabby,破旧的， 衣衫褴褛的； 卑鄙的； 不公正的
4796,toss,掷钱币来决定；翻来覆去；扔，抛，掷；猛抬；拌；掷；使摇动，使颠簸；掷钱币来决定； 猛抬头
4797,demand,要求，需要；询问；要求， 需要
4798,reel,摇摇晃晃地移动，蹒跚；眩晕，发昏；卷轴，卷筒，卷盘；卷， 绕
4799,pathetic,差劲的， 令人生厌的； 引起怜悯的， 可怜的， 可悲的
4800,dissipate,消散，消失；使消散， 使消失； 浪费， 挥霍
4801,flask,长颈瓶， 酒瓶， 烧瓶
4802,accuse,指责， 归咎于
4803,disturbance,扰乱， 打扰； 骚乱， 混乱； 心神不安， 烦恼
4804,visceral,内脏的， 腑脏的； 出自内心的， 发自肺腑的
4805,simultaneous,同时发生的， 同时存在的； 同步的， 一齐的
4806,instructional,指导的， 教育的
4807,guarantee,保证，担保物；保证， 担保
4808,odor,气味
4809,predecessor,前任， 前辈； 原有事物， 前身
4810,acquire,取得， 获得； 学到
4811,literal,照字面的， 原义的； 逐字的
4812,notion,概念， 观念； 意图， 想法， 念头
4813,default,不履行义务， 拖欠；违约，拖欠；弃权；预设，缺省
4814,arc,弧形； 弧； 电弧， 弧光
4815,beverage,饮料
4816,captive,被俘虏的，被捕获的；俘虏
4817,insane,极蠢的， 荒唐的； 精神病的， 精神失常的， 疯狂的
4818,attribute,把…归因于；属性
4819,cemetery,墓地， 公墓
4820,genetic,遗传的；[-s]遗传学
4821,stitch,缝， 绣；一针，线迹；缝法，针法，编结法；突然剧痛
4822,triumph,成功；凯旋，胜利
4823,vice,罪恶， 恶习， 缺点； 虎钳
4824,detection,察觉， 发觉； 侦查， 探测
4825,bowel,肠； 内部， 深处
4826,arouse,引起； 唤起， 唤醒
4827,optimum,最合适的， 最优的， 最佳的
4828,suppress,压制， 镇压； 禁止发表， 查禁； 抑制， 忍住； 阻止…的生长
4829,pudding,布丁
4830,wrinkle,起皱纹；皱纹
4831,consensus,一致， 一致同意
4832,boring,令人厌烦的， 乏味的， 无聊的
4833,classic,最优秀的，典型的，标准的；传统式样的，典雅的；文学名著，经典作品，杰作；优秀的典范；
4834,supervise,监督， 管理， 指导
4835,gossip,传播流言蜚语；流言蜚语；爱说长道短的人
4836,describe,形容， 描写； 画出
4837,dilemma,窘境， 困境
4838,engagement,订婚， 婚约； 约会
4839,wealthy,富的， 富裕的
4840,slum,贫民窟
4841,foam,起泡沫， 吐白沫；泡沫；泡沫材料，泡沫状物
4842,disregard,不理会，漠视；忽视， 漠视
4843,administration,管理； 管理部门， 行政机关； 实行， 执行
4844,occasional,偶尔的， 间或发生的
4845,dwell,居住
4846,incorporate,包含； 加上， 吸收； 把…合并， 使并入
4847,debate,争论， 辩论
4848,extinguish,熄灭， 扑灭； 使消亡， 使破灭
4849,vulnerable,易受伤的， 脆弱的； 易受攻击的， 难防御的
4850,furniture,家具
4851,segment,部分， 片段； 瓣
4852,counterpart,与对方地位相当的人， 与另一方作用相当的物
4853,preach,布道， 说教；宣讲，布道；竭力鼓吹，宣传
4854,flank,肋，肋腹，侧边；侧翼；位于…的侧面
4855,donate,捐赠， 赠送
4856,pendulum,摆， 钟摆； 摇摆不定的事态
4857,defiance,违抗； 藐视
4858,sovereign,拥有最高统治权的， 至高无上的； 具有独立主权的；君主，元首
4859,cater,满足需要， 迎合； 提供饮食及服务， 承办酒席
4860,attractive,有吸引力的， 引起注意的
4861,significant,相当数量的； 重要的， 意义重大的， 意味深长的
4862,duplicate,完全一样的， 复制的；完全一样的东西，复制品；复制， 复印； 重复
4863,bleed,出血，流血；泌脂；勒索…的钱
4864,rein,缰绳；勒缰使停步； 控制， 约束
4865,decrease,减少；[dI'kriːs]
4866,flutter,振翼，拍翅而飞；飘动，飘扬；快速跳动；紧张， 激动不安
4867,volunteer,自愿； 自愿提供； 志愿；志愿者；志愿兵
4868,overlap,部分重叠； 部分相同；重叠， 重叠的部分
4869,materialism,唯物主义
4870,installment,分期付款， 分期交付； 部分
4871,mourn,哀悼； 感到痛心
4872,cane,手杖； 茎
4873,trifle,嘲笑； 轻视；琐事，小事，无价值的东西
4874,migrate,迁徙， 移栖； 移居， 迁移
4875,Easter,复活节
4876,submit,屈从， 听从； 忍受； 甘心；屈从，听从，服从；呈送，提交；主张，建议
4877,novelty,新奇事物； 新奇， 新奇感， 新奇性； 新颖小巧而廉价的物品
4878,occupy,占领； 占； 占有
4879,string,线， 细绳； 一串， 一行
4880,boom,激增， 繁荣， 迅速发展； 发出隆隆声；激增，繁荣，迅速发展；隆隆声，嗡嗡声
4881,absence,缺席， 不在； 缺席的时间， 外出期； 缺乏， 不存在
4882,abolish,彻底废除， 废止
4883,attract,吸引， 引起…注意
4884,cautious,十分小心的， 谨慎的
4885,snatch,一把抓住；夺，夺走，抢走；一下子拉，一把抓住；抓住机会做，抽空做；片断
4886,blink,眨眼睛；闪亮，闪烁；眨眼睛； 一瞬间
4887,summit,最高点， 峰顶； 最高级会议
4888,perfume,香水，香料，香气；使充满芳香； 洒香水于
4889,magnify,放大， 扩大； 夸大， 夸张
4890,redundant,多余的， 过剩的
4891,situated,位于…的， 坐落在…的； 处于…境地的
4892,recession,衰退， 衰退期
4893,doubtless,无疑地， 肯定地
4894,negative,否定的，消极的；负的，阴性的；负片， 底片； 负数
4895,impose,把…强加； 征
4896,statement,陈述， 声明； 结算单， 报表
4897,trademark,商标， 牌号； 特征， 标记
4898,factor,因素， 因子； 系数
4899,analogous,类似的， 相似的； 可比拟的
4900,substance,物质； 实质； 大意， 要旨； 根据， 理由
4901,complexion,肤色， 面色； 局面； 性质
4902,continuity,连续， 持续
4903,sculpture,雕刻， 雕塑； 雕刻作品， 雕塑品
4904,target,靶， 标的， 目标
4905,momentum,动力， 冲力， 势头； 动量
4906,wax,蜡，蜂蜡；给…上蜡
4907,sensation,感觉能力； 感觉， 知觉； 轰动， 引起轰动的事件
4908,urban,都市的， 住在都市的
4909,furthermore,而且， 此外
4910,timely,及时的， 适时的
4911,cape,斗篷， 披肩； 海角， 岬
4912,discard,丢弃， 抛弃， 遗弃
4913,delicate,纤细的； 易碎的； 微妙的； 精美的
4914,rebel,反叛， 造反； 反对， 不服从；反叛分子，反对者
4915,subsidy,津贴， 补助金
4916,bounce,弹起，反弹，颠跳；弹， 反弹
4917,obscene,淫秽的， 下流的； 可憎的， 可恶的
4918,tissue,组织； 薄绢， 薄纸， 手巾纸
4919,Thanksgiving,感恩节
4920,proficiency,熟练， 精通
4921,modest,谦虚的； 适中的； 羞怯的
4922,cast,投，扔，抛；浇铸；演员表， 全体演员； 石膏绷带； 铸型， 铸件； 投， 抛
4923,vocational,职业的， 业务的
4924,crush,压碎， 碾碎， 镇压
4925,hatred,憎恶， 憎恨， 仇恨
4926,slice,薄片，切片，部分；切， 削， 剁
4927,electron,电子
4928,embed,把…嵌入， 扎牢； 使深留脑中
4929,incline,斜坡[In'klaIn]；使倾斜
4930,elevate,提升…的职位， 提高， 改善； 使情绪高昂； 举起， 使上升
4931,designate,指派， 委任； 标出； 把…定名为
4932,promising,有希望的， 有前途的
4933,slick,圆滑的， 口齿伶俐的； 精巧的， 巧妙的， 灵巧的； 光滑的， 滑溜的
4934,practicable,可行的， 适用的
4935,item,条， 条款
4936,counsel,律师，法律顾问；忠告，劝告；劝告， 提议
4937,canvas,帆布； 帆布画布， 油画
4938,superintendent,主管人， 监管人， 负责人； 警长
4939,probability,可能性， 可能发生的事； 概率
4940,contention,论点； 争论， 争辩
4941,lofty,高傲的， 傲慢的； 崇高的， 高尚的； 高耸的， 极高的
4942,explicit,详述的， 明确的， 明晰的； 直言的， 露骨的
4943,rely,依靠， 依赖； 信赖， 指望
4944,slide,滑；悄悄地移动；滑动； 滑道， 滑面； 幻灯片
4945,utilize,利用
4946,sticky,黏性的， 胶粘的； 湿热的
4947,prevail,流行， 盛行
4948,excessive,过多的， 极度的
4949,denial,否认； 拒绝， 拒绝给予
4950,assault,攻击， 袭击
4951,implicit,不言明的， 含蓄的； 内含的， 固有的； 无疑问的
4952,intensify,增强， 加剧
4953,feminine,女性的， 女子的； 女子气的
4954,purity,纯净， 纯洁， 纯正
4955,pattern,型，式样；模，模型；仿制， 使…仿效
4956,settle,安排， 安放； 调停； 支付， 核算； 安家； 飞落， 停留； 安定
4957,heighten,提高， 加强
4958,vehicle,车辆， 机动车； 传播媒介， 工具， 手段
4959,scrape,刮，擦；勉强过日子；刮， 擦； 刮擦声
4960,web,网； 网络； 错综复杂的事物
4961,femininity,女性气质
4962,plateau,高原； 稳定时期
4963,tragic,悲惨的， 可悲的； 悲剧的
4964,grin,咧嘴笑
4965,grip,握紧，抓牢；吸引住…的注意力；紧握
4966,reliance,依靠， 依赖
4967,explore,探险， 探索； 仔细查阅， 探究
4968,display,陈列， 展览； 显示
4969,electricity,电
4970,climate,气候； 风土， 地带； 风气， 气氛
4971,tentative,试探的， 试验的
4972,disorder,混乱， 杂乱； 骚乱
4973,aggravate,加重， 加剧， 使恶化； 激怒， 使恼火
4974,criticize,批评， 评论， 非难
4975,preside,主持，主管
4976,economic,经济的；经济学的；经济学； 经济状况
4977,transistor,晶体管， 晶体管收音机
4978,statistics,统计学； 统计表
4979,grim,讨厌的， 糟糕的； 严厉的； 冷酷的， 无情的
4980,giggle,咯咯笑， 傻笑
4981,offspring,子女， 子孙， 后代； 崽
4982,arrest,逮捕，拘留；停止，阻止；吸引；逮捕， 拘留， 扣留
4983,mature,成熟的，成年人的；深思熟虑的；到期的，应支付的；使成熟
4984,alleviate,减轻； 缓解， 缓和
4985,notification,通知， 告示； 通知书
4986,overflow,满得外溢，外流，泛滥；充满，洋溢；淹没， 从…中溢出， 多得无法容纳；容纳不下的物； 溢出， 满出； 溢流口， 溢流管
4987,provoke,对…挑衅， 激怒； 激起， 引起
4988,threaten,威胁， 恐吓； 预示快要来临； 构成威胁， 可能发生
4989,enrich,充实， 使丰富； 使富裕， 使富有
4990,foil,箔，金属薄片；陪衬，衬托；挫败， 使受挫折
4991,strain,扭伤， 拉伤； 尽力使用， 紧张； 拉紧； 尽力；拉紧；过劳，极度紧张；张力；扭伤，拉伤；旋律；品种，家系；气质，个性特点
4992,negotiate,洽谈， 协商， 谈判； 顺利通过， 成功越过
4993,cellar,地窖， 地下室； 酒窖
4994,tangle,缠结，乱作一团；乱糟糟的一堆， 混乱； 复杂的问题； 困惑
4995,package,包裹，包装；一揽子交易；把…打包； 包装
4996,intrigue,耍阴谋，施诡计；激起…的好奇心，迷住；阴谋， 诡计， 密谋
4997,orient,转向特定方向；适应[theO-]；使适应，使熟悉情况；使朝向，以…为方向；东方， 亚洲， 东半球
4998,crisis,危机， 存亡之际； 关键阶段
4999,handicap,缺陷；障碍，不利条件；妨碍， 使不利
5000,survival,幸存； 幸存者； 残存物
5001,shatter,碎裂；使粉碎，砸碎；使破灭；使震惊
5002,plea,恳求， 请求； 抗辩， 答辩， 辩护； 借口， 托辞
5003,persuasion,说服， 劝说； 信念， 信仰
5004,keen,热心的； 激烈的； 敏锐的， 敏捷的
5005,nutrition,营养
5006,detective,侦探， 私人侦探
5007,transfer,搬， 转移； 调动， 转学； 转让， 过户； 乘车， 转乘
5008,veteran,经验丰富的；老手；老兵
5009,cereal,加工而成的谷类食物； 谷类植物， 谷物
5010,esthetic,美学的， 审美的； 悦目的， 雅致的
5011,indifferent,冷漠的， 不积极的； 一般的， 平平的
5012,affection,感情； 爱， 爱慕
5013,diversion,转移， 转向； 消遣， 娱乐； 临时绕行路
5014,elementary,基本的， 初级的
5015,eagle,鹰
5016,solemn,庄严的， 隆重的； 严肃的
5017,embarrass,使窘迫， 使为难
5018,erroneous,错误的， 不正确的
5019,option,选择， 选择权， 选择自由； 选择的事物， 选课
5020,acute,严重的； 急性的； 灵敏的， 敏锐的； 精明的
5021,limitation,限制， 限度； 局限
5022,jog,慢跑； 轻轻碰撞
5023,terrify,使害怕， 使惊吓
5024,handbook,手册， 便览
5025,ascertain,弄清， 查明； 确定
5026,crucial,至关重要的， 决定性的
5027,contribute,捐献， 捐款； 投稿
5028,insert,插入， 嵌入； 登载
5029,faith,信任， 信心； 信仰， 信条
5030,inspiration,灵感； 鼓舞人心的人
5031,endurance,忍耐力； 持久， 耐久
5032,highlight,强调，突出，使显著；最精彩的部分， 最重要的事件
5033,candidate,候选人， 投考者， 申请求职者
5034,strive,努力， 奋斗， 力求
5035,database,数据库
5036,intelligible,可理解的， 明白易懂的， 清楚的
5037,parallel,并列的，平行的；类似的；对应的；并联的；可相比拟的事物，相似处；平行线，平行面；纬线；与…相似， 与… 相当， 比得上
5038,reject,拒绝； 拒纳， 退回， 摈弃；被拒货品， 不合格产品
5039,hospitality,友好款待， 好客
5040,sheer,垂直地，陡峭地；急转向， 偏离；完全的，十足的；陡峭的，垂直的；极薄的，透明的
5041,imitation,模仿； 仿制， 伪制品； 赝品
5042,compliment,赞美，恭维；致意，问候；赞美， 恭维
5043,blunder,跌跌撞撞地走， 慌乱地走； 犯错误；错误
5044,breach,破坏，违反；破裂，不和；缺口，裂口；攻破， 在…造成缺口； 破坏， 违反
5045,original,最初的；新颖的；原版的；原件， 原作
5046,comply,遵从， 依从， 服从
5047,deviate,背离， 偏离
5048,assignment,任务； 指定的作业； 分配， 指派
5049,album,粘贴簿， 集邮簿， 相册
5050,stimulus,促进； 刺激
5051,electric,电的， 电动的
5052,bewilder,使迷惑； 使难住
5053,regiment,团；大量；严格地管制， 严密地编组
5054,diminish,变少，变小，降低；减少， 减小， 降低
5055,surpass,超过， 优于， 多于； 超过…的界限， 非…所能办到
5056,various,各种各样的， 不同的
5057,depression,抑郁， 沮丧； 不景气， 萧条； 洼地， 凹陷
5058,affiliate,使隶属于；附属机构， 分公司
5059,unfold,展开， 打开； 显露， 展现
5060,extent,广度； 范围； 程度
5061,equivalent,相等的，等量的；相等物， 等价物
5062,sensational,轰动的， 耸人听闻的； 使人感动的， 非常好的
5063,wedge,楔；楔入， 塞入
5064,alienate,使疏远， 使不友好， 离间； 转让， 让渡
5065,brink,边缘， 边沿
5066,plague,瘟疫，鼠疫；灾难，祸患；使痛苦， 给…造成困难
5067,perpetual,永久的， 永恒的， 长期的； 无休止的， 没完没了的
5068,retrospect,回顾
5069,fascinate,强烈地吸引， 迷住
5070,colonial,殖民地的
5071,warfare,战争； 斗争， 冲突
5072,draft,草稿；汇票；征兵；通风；起草； 征募
5073,complex,由许多部分组成的，复合的；复杂的，难懂的；综合体， 集合体； 情结， 夸大的情绪反应
5074,assumption,假定， 臆断； 担任， 承担
5075,humidity,湿度， 潮湿， 湿气
5076,rank,列入， 占特定等级；军衔，职衔；地位，社会阶层；排，行列；把…分等，给…评定等级
5077,pamphlet,小册子
5078,preparatory,预备的
5079,neglect,忽视， 忽略； 疏忽
5080,addition,加， 加法； 附加物
5081,vein,静脉， 血管； 叶脉； 纹理， 纹路； 方式， 风格
5082,carve,切， 把…切碎； 雕刻， 刻
5083,veil,面纱，面罩；遮盖物，掩饰物；掩盖， 掩饰
5084,shrink,起皱； 收缩； 退缩， 畏缩
5085,hierarchy,等级制度； 统治集团， 领导层
5086,ancestor,祖宗， 祖先； 原型； 先驱
5087,hazardous,危险的； 冒险的
5088,locality,地区， 地点
5089,proceeding,诉讼
5090,artery,动脉； 干线， 要道
5091,panic,恐慌， 惊慌失措；恐慌，惊慌，慌乱
5092,underestimate,对…估计不足，低估；估计不足， 低估
5093,fold,折叠，合拢；褶， 折叠的部分
5094,transient,短暂的， 转瞬即逝的； 临时的， 暂住的
5095,hurl,猛投， 狠掷； 大声叫骂
5096,competitive,竞争的， 比赛的； 好竞争的， 求胜心切的； 有竞争力的
5097,dean,教长， 主任牧师； 学院院长， 系主任， 训导主任
5098,sponge,用湿海绵擦， 揩； 过寄生生活；海绵
5099,abuse,滥用； 虐待； 辱骂， 毁谤；滥用； 虐待； 辱骂
5100,scheme,密谋， 策划；计划，方案；阴谋
5101,insulate,使绝缘， 使隔热， 使隔音； 隔离， 使隔绝
5102,consequently,因此， 因而， 所以
5103,drain,慢慢减少；排去，放水；渐渐耗尽；耗竭； 排水沟， 排水管
5104,reluctance,不愿， 勉强
5105,rape,强奸
5106,isolate,使隔离， 使孤立
5107,popularity,普及， 流行； 声望
5108,nickname,绰号，诨名；给…起绰号
5109,subsequent,随后的， 后来的
5110,metabolic,代谢作用的， 新陈代谢的
5111,humanity,人类， 人； 人性； 人道， 博爱； 人文学科
5112,innovation,新方法， 新事物； 革新， 创新
5113,litter,乱扔废弃物；乱扔东西；废弃物， 被胡乱扔掉的东西； 一窝； 杂乱的东西
5114,charge,索价；控告；使充电，使充满；向前冲；费用； 管理； 控告， 指责； 电荷， 充电
5115,shutter,百叶窗； 快门
5116,alternate,交替的， 轮流的； 间隔的；轮流， 交替
5117,biography,传记
5118,procedure,程序； 手续； 步骤
5119,sample,样品，试样，样本；从…抽样； 品尝， 体验
5120,plunge,纵身投入， 猛冲， 猛跌
5121,skeptical,表示怀疑的
5122,ultraviolet,紫外的
5123,planetary,行星的
5124,visa,签证
5125,diagnose,诊断； 判断
5126,petition,请愿， 正式请求；请愿书，申请书；诉状
5127,vicinity,周围地区， 邻近地区
5128,naive,幼稚的； 天真的； 轻信的
5129,essential,必要的，本质的；要素； 必需品
5130,expenditure,经费， 支出额； 花费， 支出， 消耗
5131,vent,通风口，排放口；开衩；表达， 发泄
5132,haunt,常出没于；使苦恼，使担忧；萦绕在心头，缠绕；常去的地方
5133,precede,在…之前， 先于
5134,gasp,喘气，倒抽气；喘着气说出；喘气， 倒抽气
5135,stroll,散步， 闲逛
5136,furnish,供应， 提供； 装备
5137,differentiate,区分，区别；区分， 区别； 使不同， 使有差异
5138,contact,接触，联系，交往；与…接触， 与…取得联系
5139,garment,衣服
5140,discharge,释放，排出；卸货；释放， 放电
5141,exclude,把…排除在外
5142,scary,可怕的， 骇人的； 惊慌的， 害怕的； 胆小的， 易受惊的
5143,criticism,批评， 批判； 评论， 评论文章
5144,enlighten,启发， 开导
5145,utmost,最远的；极限
5146,prospective,预期的； 未来的； 可能的
5147,deduct,减去， 扣除
5148,plaster,灰浆，灰泥；石膏；橡皮膏，膏药；在…上抹灰泥， 厚厚地涂抹
5149,consultancy,顾问； 顾问服务公司
5150,metropolitan,大都市的， 大都会的； 首都的
5151,portray,描写， 描绘； 扮演， 饰演
5152,garbage,垃圾， 废物； 废话； 无用的资料
5153,suspicious,猜疑的， 疑心的； 可疑的； 表示怀疑的
5154,scrub,用力擦洗，把…擦净；取消；矮树丛， 灌木丛
5155,complain,抱怨， 诉苦； 控告， 投诉
5156,homogeneous,同种类的， 同性质的， 有相同特征的
5157,affirm,断言， 坚持声称； 证实， 确认
5158,profound,深度的， 深切的， 深远的； 知识渊博的， 见解深刻的； 深奥的
5159,marble,大理石； 弹子； 弹子游戏
5160,anxiety,焦虑， 忧虑； 渴望， 热望
5161,adjust,适应；调整，调节；校正
5162,aspiration,强烈的愿望； 志向， 抱负
5163,vigorous,朝气蓬勃的； 有力的， 用力的
5164,vocal,喜欢畅所欲言的，直言不讳的；嗓音的，发声的；声乐节目
5165,deem,认为， 视为
5166,origin,起源， 起因； 出身， 血统
5167,clash,发生冲突；不协调；砰地相撞，发出刺耳的撞击声；冲突； 不协调； 刺耳的撞击声
5168,overturn,倾覆， 翻转， 翻倒；使翻转，使倾覆，使倒下；颠覆，推翻
5169,compel,强迫， 迫使屈服
5170,depress,使沮丧， 使不景气； 按下
5171,capable,有能力的， 有才能的
5172,burden,重担，精神负担；加重压于， 烦扰； 负担， 装载
5173,salute,敬礼，致意；向…敬礼，向…致意；赞扬，颂扬；敬礼， 致意
5174,clasp,扣子，钩子；紧抱，紧握；抱紧， 握紧； 扣住， 扣紧
5175,symposium,讨论会， 专题报告会； 专题论文集
5176,hover,翱翔； 逗留在近旁， 徘徊； 彷徨， 犹豫
5177,random,任意的， 随机的
5178,dine,进餐；宴请
5179,personality,人格， 个性； 人物
5180,sanction,批准，认可；批准， 认可； 约束因素， 约束力； 国际制裁
5181,alert,警觉的，留神的，注意的；使认识到，使意识到；警戒， 戒备； 警报
5182,deduce,推论， 推断， 演绎
5183,oak,栎树， 橡树； 栎木， 橡木
5184,client,委托人， 当事人； 顾客
5185,sip,小口地喝，抿，呷；小口喝， 一小口的量
5186,dutiful,恭敬顺从的； 尽职的
5187,contend,争夺，竞争；搏斗，争斗；声称， 主张
5188,conversion,转变， 变换； 改变信仰， 皈依
5189,brilliant,光辉的； 卓越的
5190,gamble,赌博，打赌；投机，冒险；赌，以…为赌注；赌博； 投机， 冒险
5191,bound,一定的；有义务的；跳跃；弹回，反跃；成为…的界限，给…划界；跳跃； 界限， 限制
5192,specification,规格， 规范； 明确说明； 说明书
5193,deport,把…驱逐出境
5194,counter,柜台； 计数器； 筹码
5195,rhythm,韵律， 节奏
5196,layman,门外汉， 外行
5197,conserve,保护， 保藏， 保存
5198,stroke,中风；一举，一次努力；划桨，划水；击，敲；报时的钟声；笔画，一笔；抚摸；抚摸
5199,breed,繁殖； 养育， 培育； 酿成， 产生；品种
5200,tease,戏弄， 取笑； 挑逗， 撩拨
5201,rash,轻率的，鲁莽的；疹， 皮疹； 爆发的一连串
5202,fragrance,芳香， 香味； 香水
5203,management,管理； 处理； 管理部门， 管理人员
5204,cylinder,圆柱体， 圆筒； 气缸， 泵体
5205,fort,堡垒， 城堡
5206,avoid,避免， 躲开； 撤销
5207,comprehensive,广泛的； 综合的； 理解的
5208,tunnel,挖， 开；隧道，坑道，地道
5209,assign,指派， 分配； 布置； 指定
5210,withdraw,收回， 撤回； 撤退
5211,straightforward,正直的， 坦率的； 易懂的， 简单的
5212,elaborate,复杂的； 精心制作的；详述， 详细制定
5213,expert,熟练的；专家
5214,decade,十年， 十年期
5215,fulfill,履行， 实现， 完成； 满足， 使满意
5216,crowd,聚集， 挤， 涌；群，一批；挤；挤满
5217,congress,代表大会； 国会， 议会
5218,mechanical,机械的， 机械制造的， 机械学的， 力学的； 呆板的
5219,divine,神的， 神授的， 天赐的； 极好的， 极美的
5220,slaughter,屠杀， 杀戮； 屠宰
5221,foul,难闻的，发臭的；令人不愉快的，糟透了的；污浊的，肮脏的；下流的，辱骂性的；恶劣的，有暴风雨的；邪恶的，罪恶的；对…犯规；弄脏，弄污；犯规
5222,output,产量；输出，输出功率；输出
5223,intricate,错综复杂的， 复杂精细的
5224,fatigue,疲劳；疲劳，劳累
5225,agony,痛苦， 苦恼
5226,contemplate,盘算， 计议； 思量， 对…周密考虑； 注视， 凝视
5227,majority,多数， 大多数
5228,drag,拖，拉；迫使，硬拉；拖着脚步走；累赘； 一吸， 一抽
5229,zinc,锌
5230,costume,服装， 服饰； 戏装， 成套服装
5231,clamp,夹紧，夹住，固定；夹头， 夹具， 夹钳
5232,issue,发行； 分发， 发出；问题；发行；分发
5233,maturity,成熟
5234,vain,徒劳的； 自负的
5235,decree,法令，政令；判决，裁决；判决， 命令
5236,conservation,保存， 保护， 避免浪费； 守恒
5237,supplement,增补， 补充； 增刊， 副刊；增补， 补充
5238,contrast,形成对比， 对比之下显出区别；对比，对照；反差[kən'trɑːst]；对比，对照
5239,verdict,裁定； 定论， 判断性意见
5240,stereo,立体的；立体声的；立体声
5241,defy,违抗， 蔑视； 使成为不可能； 惹， 激
5242,doctrine,教义， 教条； 主义
5243,paragraph,段， 节
5244,mediate,调解，斡旋；经调解解决； 经斡旋促成
5245,pursuit,追求， 寻求； 追赶， 追逐； 事， 嗜好， 消遣
5246,prophet,先知； 预言者
5247,cycle,自行车、 摩托车； 循环
5248,amplify,放大， 增强； 扩大； 详述， 进一步阐述
5249,lure,吸引，引诱，诱惑；吸引力， 诱惑物； 诱饵， 鱼饵
5250,disposal,丢掉， 销毁； 处理； 排列， 布置
5251,settlement,解决； 协议； 居留地， 小社区
5252,whirl,旋转，急转；发晕，变混乱；旋转， 回旋； 混乱； 一连串的事
5253,recede,退， 退去， 渐渐远去； 向后倾斜， 缩进
5254,literature,文学， 文学作品； 文献， 图书资料
5255,digest,消化， 领会；文摘
5256,slump,大幅度下降，暴跌；突然倒下；萧条期， 低潮
5257,prejudice,偏见，成见；使有偏见； 对…不利， 损害
5258,clearance,净空， 余隙； 许可， 批准； 票据交换， 清算； 清除， 清理， 出空
5259,customary,习惯上的， 惯常的， 合乎习俗的
5260,immigrant,移民， 侨民
5261,guardian,监护人； 守卫者， 保护者
5262,veto,否决
5263,thorn,刺， 荆棘； 带刺小灌木
5264,disposition,性情， 性格； 意向， 倾向； 排列， 部署
5265,corporate,法人团体的， 公司的； 全体的， 共同的
5266,stabilize,稳定， 稳固
5267,compensate,补偿， 弥补； 抵消
5268,conscious,意识到的， 自觉的； 神志清醒的； 有意的， 存心的
5269,transaction,交易， 业务
5270,constant,经常的，不断的，连续发生的；永恒的；忠实的，忠诚的；常数， 恒量
5271,bribe,向…贿赂，买通；贿赂， 行贿物
5272,certify,证明， 证实； 发证书给
5273,intermittent,间歇的， 断断续续的
5274,outrage,义愤，愤慨；暴行，骇人听闻的事件；激起…的义愤， 激怒
5275,solitary,单独的， 独自的； 单个的， 唯一的； 孤独的， 隐居的
5276,diffuse,扩散， 弥漫； 传播， 散布；冗长的， 漫无边际的； 四散的， 弥漫的
5277,scramble,攀登，爬；争夺，抢夺；扰乱，搞乱；攀登， 爬行； 争夺， 抢夺
5278,orchestra,管弦乐队
5279,immerse,使浸没； 使沉浸在， 使专心于
5280,sufficient,足够的， 充分的
5281,marshal,元帅，最高指挥官；总指挥，司仪；执法官，警察局长，消防队长；整理， 排列， 集结
5282,champagne,香槟酒
5283,claim,声称，主张；对…提出要求，索取；使失踪或死亡；需要，值得；要求； 认领； 索赔； 声称， 断言
5284,widespread,分布广泛的， 普遍的
