序号,核心词汇,简要解释
6727,elocution,演说； 演说术
6728,urbane,有礼貌的， 文雅的
6729,alleged,无根据的， 声称的； 所谓的
6730,minuscule,极小的
6731,plausible,似乎合理的， 似乎可信的
6732,deluge,使泛滥； 淹， 浸； 压倒
6733,cerebellum,小脑
6734,revile,辱骂， 斥责
6735,indulgent,纵容的
6736,mundane,世界的， 世俗的； 平凡的
6737,insidious,阴险的
6738,alkali,碱， 强碱
6739,fortuitous,偶然的， 意外的
6740,slothful,偷懒的
6741,antiquarian,古文物研究者， 收集古文物者
6742,fervent,热心的， 热烈的， 强烈的
6743,deceitful,欺诈的
6744,pervert,使堕落， 诱惑； 使反常
6745,adduce,引证， 举出
6746,audition,听； 听力； 试听
6747,fertilization,受精
6748,kernel,核， 仁
6749,stingy,吝啬的， 小气的
6750,anode,阳极； 正极
6751,excavate,挖掘， 开凿； 挖洞
6752,subtle,敏锐的； 精细的， 微妙的
6753,unsavoury,声名狼藉的， 寡廉鲜耻的； 难吃的
6754,component,组成的， 构成的；成分
6755,impartial,公平的， 不偏不倚的
6756,consultant,会诊医师， 顾问医生； 顾问
6757,indisputable,无争论之余地的， 明白的
6758,disguise,装扮，假扮；伪装物，化装用具；伪装
6759,facet,方面； 刻面
6760,rationalize,合理化
6761,novel,新奇的， 新颖的；小说
6762,prominence,突出， 显著
6763,liberal,慷慨的， 大方的； 丰富的， 富足的； 自由的， 思想开明的
6764,genial,亲切的
6765,epitome,摘要； 象征
6766,obdurate,冷酷无情的； 顽固的， 执拗的
6767,orthodoxy,正统
6768,imitate,模仿， 仿效； 仿造， 伪造
6769,dominate,支配， 统治， 控制； 占优势
6770,rearrange,再排列， 重新整理
6771,impalpable,感触不到的， 摸不到的
6772,exceed,超过， 胜过
6773,torpid,麻木的； 迟钝的； 冬眠的
6774,avert,防止， 避免； 转移
6775,callous,无情的； 冷淡的； 硬结的； 起老茧的
6776,grievance,委屈， 冤情， 不平
6777,claimant,要求者； 原告
6778,area,面积
6779,monarchy,君主制
6780,vicious,恶毒的， 凶残的， 邪恶的
6781,visibility,可见度
6782,tractable,易驾驭的， 驯良的； 易处理的
6783,determinate,确定的
6784,enormous,巨大的， 庞大的
6785,sloth,怠惰
6786,sleight,技巧， 手法
6787,wiry,金属丝般的； 瘦长结实的
6788,external,外部的， 外面的
6789,remunerate,酬劳
6790,aspirant,上进的； 有野心的；有抱负者，有野心者
6791,paramount,最重要的
6792,salutation,招呼
6793,agility,敏捷， 活泼
6794,outgoing,即将离职的； 对人友好的
6795,deleterious,有害的， 有毒的
6796,sociable,好交际的， 友善的； 喜欢群居的
6797,semiconductor,半导体
6798,obsolete,已废弃的， 过时的
6799,instrument,仪器
6800,gasoline,汽油
6801,medium,介质
6802,inhospitable,冷淡的， 不好客的； 不适合居住的， 荒凉的
6803,hormone,荷尔蒙
6804,pyromania,放火癖， 放火狂
6805,eloquence,雄辩， 口才
6806,outstrip,超过
6807,engender,使发生， 使产生， 引起， 造成
6808,vegetal,植物的； 植物性的
6809,inkling,暗示； 迹象
6810,audacious,大胆的； 鲁莽的
6811,perform,履行， 执行， 做； 表演， 演出
6812,retrospective,回顾的
6813,knavery,流氓行为
6814,germane,有密切关系的； 恰当的
6815,evolution,进化， 演变， 演化
6816,peak,峰值
6817,lucrative,赚钱的， 获利的
6818,quietus,解脱， 死； 偿清， 义务解除
6819,pastoral,田园生活的
6820,redemption,赎回， 偿还
6821,weightlessness,失重
6822,complaint,诉苦， 抱怨
6823,pinnacle,山顶； 顶点； 尖顶
6824,pediatrics,小儿科
6825,animadvert,批判， 非难
6826,analyst,分析家； 分解者
6827,inject,注射， 注入
6828,hectic,发烧的， 发热的； 兴奋的
6829,copious,丰富的， 大量的
6830,inception,起初
6831,focus,焦点
6832,hamper,妨碍， 阻碍
6833,exterminate,消除
6834,pea,豌豆
6835,pictograph,统计图表
6836,overshadow,遮蔽； 使…失色
6837,unconscionable,不合理的； 过度的
6838,anachronism,不合时代的人或事； 过时现象
6839,assiduity,勤勉， 刻苦
6840,decisive,决定性的
6841,thesis,论文； 论题； 论点
6842,precursor,先驱
6843,cameo,刻有浮雕的宝石或贝壳
6844,revive,恢复； 复苏
6845,fumigate,熏蒸
6846,explicate,解释， 说明； 阐明， 分析， 引申， 发展
6847,arid,无趣的； 贫瘠的
6848,period,周期
6849,amorphous,无定形的； 非结晶的
6850,proceed,进行， 开始， 着手； 出发； 继续进行； 发生， 出自
6851,introspect,内省， 内观
6852,interpolate,篡改； 插入
6853,dismiss,使退去， 让离开， 打发走； 免职， 解雇， 解散， 开除 ； 消除 ； 不考虑
6854,verisimilitude,逼真的事物
6855,intelligence,智力， 聪明； 理解力； 情报， 消息， 报导
6856,utilitarian,功利的； 功利主义的
6857,automaton,自动机器； 机器人
6858,analyze,分析， 分解
6859,dishevel,使蓬乱； 使头发蓬松； 使衣服弄皱； 弄乱
6860,bulk,体积，大小；大多数；使膨胀或延伸
6861,antiquary,古文物研究者， 收集古文物者， 古董商
6862,despair,对…绝望；绝望
6863,champion,冠军； 战士
6864,stoic,坚忍克己的人；不以苦乐为意的人
6865,dispensation,分配； 豁免
6866,circuit,电路
6867,restrict,限制， 约束
6868,avuncular,伯父的； 伯父似的
6869,conduit,导管
6870,instant,立即的，直接的；紧迫的；速溶的，方便的；瞬间， 即刻
6871,waif,流浪者
6872,antiquate,使成为过时而淘汰， 因陈旧而废弃
6873,native,本地的； 与生俱来的
6874,legislate,制定法律， 通过立法
6875,prolix,冗长的； 说话嗦的
6876,accolade,赞美
6877,imperative,强制的；必要的；紧急的；必要的事， 必须完成的事； 祈使语气
6878,piecemeal,逐渐的
6879,linear,线的， 直线的， 线状的； 线性的
6880,robust,强壮的， 健康的
6881,dominant,支配的， 统治的， 占优势的
6882,devalue,贬值
6883,Iron Fe,铁
6884,electrification,起电
6885,inconsistent,不一致的； 不协调的； 矛盾
6886,scribble,潦草的笔迹
6887,denounce,谴责， 公开指责， 公然抨击； 告发某人
6888,jaded,疲倦不堪的； 厌倦的
6889,humbug,欺骗
6890,caucus,领导人秘密会议； 核心小组会议
6891,ineffectual,无效的； 不成功的
6892,microorganism,微生物
6893,disfigure,损伤外貌， 使变丑
6894,entity,实体， 存在物
6895,chronicle,编年史
6896,prohibit,禁止， 不准， 阻止
6897,asperity,严酷； 粗暴； 刻薄
6898,frugal,节俭的， 朴素的
6899,bacteria,细菌
6900,replica,复制品
6901,carouse,痛饮， 狂饮欢闹
6902,assessor,估价员， 审核员； 估税员
6903,reign,统治， 支配
6904,comestibles,食物
6905,alkaloid,生物碱
6906,rationalism,理性主义， 唯理论
6907,servile,奴隶的； 卑屈的
6908,scrupulous,小心谨慎的， 细心的
6909,buttress,扶壁；支持物；支持， 扶住
6910,kidney,肾
6911,aphorism,格言， 警语， 谚语
6912,detract,转移
6913,rowdy,无赖， 凶暴的人
6914,brazier,火盆； 黄铜匠
6915,stock,备料， 库存， 现货； 股票， 公债； 砧木
6916,verification,确认， 查证
6917,suspend,吊， 悬挂； 推迟； 暂停
6918,baldness,秃头
6919,distraught,发狂的
6920,misbehave,行为不礼貌； 行为不端
6921,vociferous,大声叫的， 喊叫的； 喧嚷的
6922,ritual,典礼的， 仪式的；典礼，仪式；礼节
6923,quarrelsome,喜欢吵架的， 好争论的
6924,voluble,易旋转的； 流利的， 健谈的
6925,belittle,轻视； 使…显得渺小
6926,indiscriminate,不加分析的， 不加选择的
6927,affected,假装的， 做作的
6928,resolute,坚决的， 果断的
6929,senator,参议员
6930,impugn,质疑
6931,tempt,诱惑， 引诱； 吸引， 使感兴趣
6932,votive,奉献的
6933,reciprocate,互给； 回报； 报答
6934,agape,张口发呆的， 目瞪口呆的
6935,inveterate,根深蒂固的； 积习的
6936,absolve,免除
6937,seclusion,隔离
6938,denominate,命名
6939,complication,复杂化； 因素； 【医】 并发症
6940,procrastinate,延迟， 耽搁
6941,ether,以太
6942,nuance,细微差别
6943,abdomen,腹， 腹部
6944,embattle,备战
6945,latency,潜伏， 潜在； 潜伏物
6946,accost,对…说话， 搭话
6947,afoot,徒步的； 进行中的
6948,acquittal,宣判无罪
6949,grievous,令人忧伤的
6950,pursue,追赶， 追踪； 继续； 从事
6951,vulgar,粗俗的， 庸俗的； 普通的， 通俗的
6952,catastrophe,大灾难， 大祸
6953,convey,运送， 搬运； 传达， 表达
6954,redeem,赎回， 挽回； 恢复， 补偿； 兑换
6955,rationality,合理性
6956,conformity,一致， 符合
6957,monogamy,一夫一妻制
6958,hysterical,情绪异常激动的， 歇斯底里的
6959,cholera,【医】 霍乱
6960,torpor,麻痹； 迟钝
6961,allude,暗指， 影射， 间接提到
6962,ante-room,接待室， 前厅
6963,chagrin,懊恼； 气愤； 委屈
6964,custodian,管理人； 保管人
6965,forfeit,没收， 丧失
6966,euphemism,委婉的说法
6967,choral,合唱队的
6968,consecutive,连续的
6969,assimilation,同化； 同化作用
6970,burning,燃烧
6971,dexterity,灵巧， 机敏
6972,quotient,商
6973,encyclopedia,百科全书
6974,renunciation,放弃， 弃权； 脱离关系
6975,plunder,抢劫
6976,drainage,排水， 排水装置
6977,cilia,纤毛
6978,indecipherable,破译不出的， 难领悟的
6979,bigamy,重婚； 重婚罪
6980,immigrate,移居入境
6981,Aluminum,铝
6982,apparatus,器械， 设备， 仪器， 装置
6983,proscribe,禁止
6984,decay,（使）腐烂；（使）变坏；腐烂，朽烂
6985,induct,感应
6986,fracture,断裂， 折断；裂缝，裂痕；骨折
6987,figurine,小雕像
6988,liberty,自由； 冒失， 冒昧， 失礼
6989,rendezvous,约会； 约会地点
6990,camaraderie,同志之爱； 友情
6991,apprentice,学徒； 初学者
6992,marsh,湿地， 沼泽， 沼泽地
6993,anthropology,人类学
6994,chaos,混乱； 混沌
6995,absorption,吸收
6996,abundant,丰富的， 充分的， 充裕的
6997,pigment,色素； 颜料
6998,forecast,预测，预报
6999,deteriorate,恶化， 变坏
7000,input,〔输入计算机的〕信息；把〔资料〕输入〔计算机〕
7001,induce,劝诱； 促使； 引起， 导致； 感应
7002,bisect,把…二等分
7003,thoroughbred,纯种的， 良种的
7004,abnormal,反常的， 不正常的
7005,wane,变小， 衰落
7006,volt,伏特
7007,satirize,讽刺
7008,shrewd,敏捷的， 机灵的， 精明的， 伶俐的
7009,difference,差； 差额
7010,baffle,困惑； 阻碍； 为难
7011,extricate,救出； 使脱离
7012,molecule,分子
7013,circle,圆
7014,reminiscent,回忆往事的
7015,butt,以头低撞， 碰撞；粗大的一端；笑柄
7016,safeguard,维护，保护，捍卫；安全装置， 安全措施
7017,diligent,勤奋的， 刻苦的
7018,sophisticated,尖端的， 复杂的， 先进的； 老练的， 老于世故的
7019,anomaly,不规则， 异常的人或物
7020,equivocal,意义不明确的； 模棱两可的； 可疑的
7021,prehensile,适于抓住的
7022,scrutiny,详细审查
7023,realism,现实主义
7024,archaic,古老的； 古代的； 陈旧的
7025,ravine,沟壑； 峡谷
7026,inalienable,不能让与的， 不可剥夺的
7027,quadrilateral,四边形
7028,chasm,深坑， 裂口
7029,butane,丁烷
7030,reprobate,非难
7031,digestion,消化
7032,putrid,腐烂的； 非常讨厌的
7033,inclement,险恶的； 严酷的
7034,enlist,征募， 征召， 参军
7035,latest,最近的
7036,validate,使有效， 使有法律效力； 批准； 确认
7037,guileless,坦率的
7038,a. 灵巧的， 熟练的,灵巧， 机敏
7039,inhibit,阻止， 妨碍， 抑制
7040,disclose,泄露； 揭发； 解开
7041,unspeakable,无法形容的， 不能以言语表达的
7042,disparate,全异的
7043,clientele,诉讼委托人， 客户
7044,dilapidate,荒废， 毁坏
7045,defiant,挑战的， 挑衅的， 目中无人的
7046,powerless,无能力的
7047,oxide,氧化物
7048,perusal,熟读， 精读
7049,arbor,树阴处， 藤架， 凉亭
7050,antagonize,敌对； 对抗
7051,chart,图表
7052,evoke,唤起， 引起， 使人想起
7053,preface,序言， 引言， 前言
7054,antagonism,对抗； 敌对
7055,antagonist,敌手， 对手
7056,incite,激动， 煽动
7057,neutron,中子
7058,mediocrity,平凡； 平庸之才
7059,interpose,插入
7060,inexcusable,无法辩解的， 不可宽赦的
7061,immense,广大的， 巨大的
7062,vacate,腾出； 空出， 离 ， 退
7063,inherent,固有的， 内在的， 天生的
7064,advantageous,有利的
7065,encroach,侵占， 蚕食； 超出通常 界线
7066,facsimile,复制品， 摹本
7067,definite,明确的， 肯定的， 一定的
7068,wary,机警的
7069,weight,重量
7070,intrinsic,固有的， 本质的， 内在的
7071,dissemble,掩饰
7072,guilty,犯罪的， 有罪的； 自觉有罪的， 内疚的， 心虚的
7073,median,中点； 中线
7074,vestige,退化器官； 残余
7075,kleptomaniac,有盗窃癖的人
7076,proximity,接近， 近似
7077,maritime,海上的； 海事的， 海运的； 海员的
7078,injurious,有害的
7079,quibble,谬论； 双关话； 俏皮话； 吹毛求疵的意见
7080,plural,复数的；复数
7081,prank,胡闹， 开玩笑， 恶作剧
7082,bullock,阉牛； 一岁半以下的小公牛
7083,heartrending,悲惨的； 令人心碎的
7084,ceremonial,仪式的； 礼仪的；仪式
7085,ozone,臭氧
7086,wave,波
7087,squabble,争论
7088,rustic,乡村的
7089,distend,扩大； 膨胀
7090,tipsy,喝醉的
7091,lave,为…沐浴； 洗
7092,prudent,谨慎的， 深谋远虑的
7093,autocrat,独裁者
7094,cower,畏缩， 退缩
7095,attenuate,稀释
7096,juxtapose,并置， 并列
7097,loathe,厌恶， 憎恶
7098,rotation,转动
7099,temerity,鲁莽； 冒失
7100,intruder,入侵者
7101,infinitesimal,无穷小的，极小的；极小量， 极微量， 无限小
7102,volatile,挥发性的； 易变的； 不稳定的
7103,contentious,好争吵的； 争论的， 有异议的
7104,communicative,爱说话的， 畅谈的
7105,generic,一般的， 普通的
7106,endorse,在 背面签名； 签注 ； 认可
7107,clarity,清楚， 透明
7108,laud,称赞， 赞美； 颂歌
7109,seclude,隐居， 与世隔绝
7110,heinous,可憎的， 极恶的
7111,typical,典型的， 象征性的
7112,embargo,禁止 出入港口， 禁止通商， 禁运
7113,quotation,引用语
7114,watt,瓦特
7115,nocturnal,夜的， 夜间发生的
7116,corrosion,腐蚀
7117,vortex,旋涡， 旋风， 涡流； 的中心
7118,notorious,臭名昭著的， 声名狼藉的
7119,accusatory,非难的， 控诉的， 指责的
7120,verisimilar,好像真实的
7121,aggravation,加重， 恶化； 恼怒
7122,hydrogen,氢
7123,outstretch,伸出， 伸展
7124,prate,唠叨； 闲聊
7125,artifact,人工制品
7126,hypotenuse,直角三角形的斜边
7127,aviary,大型鸟舍； 鸟类饲养场
7128,pedal,踩踏板； 骑自行车；踏板
7129,endemic,风土的； 地方的；地方病
7130,nugatory,无价值的； 无效的
7131,insightful,洞察力强的
7132,ambulance,救护车
7133,extraction,萃取
7134,philosophy,哲学
7135,slope,斜率
7136,blatant,明显的； 明目张胆的； 厚颜无耻的
7137,pungent,辣的； 有刺激性的
7138,lapse,终止， 失效； 陷入 …状态；失误，疏忽；行为有失检点，失足；流逝，间隔
7139,perfunctory,马虎的； 敷衍的
7140,latent,潜在的， 潜伏的， 不易察觉的
7141,quandary,困惑， 窘境， 进退两难
7142,regenerate,使再生； 重建
7143,light,光
7144,nauseate,产生恶感， 厌恶； 作呕
7145,corporal,肉体的； 身体的
7146,stanza,诗的一节
7147,diode,二级管
7148,impute,归罪于， 归咎于， 归因于
7149,indomitable,不屈服的， 不屈不挠的
7150,acidify,使酸化， 使成酸性
7151,antibiotics,抗生素
7152,muddle,混合
7153,jocund,欢乐的， 高兴的
7154,ponderous,笨重的； 冗长的， 沉重的； 呆板的
7155,infection,感染
7156,stubborn,顽固的， 倔强的； 难对付的， 难以克服的
7157,actuate,开动， 促使
7158,emigrate,迁居
7159,triangle,三角形
7160,sinuous,蜿蜒的； 曲折的
7161,alien,外国的； 相异的； 不相容的；外侨；外星人
7162,bucolic,牧羊的； 牧歌的； 田园风味的
7163,attest,证明
7164,cavil,吹毛求疵， 挑剔； 指责
7165,berate,严厉指责； 申斥
7166,profligate,放荡的， 荒淫的； 挥霍浪费的
7167,lexicon,词典
7168,predatory,掠夺的； 食肉的
7169,deficient,不足的， 缺乏的， 欠缺的
7170,impropriety,不适当的行为； 不适当
7171,yip,犬吠； 叫喊
7172,barrel,桶； 枪管， 炮管
7173,unify,统一， 使成一体
7174,sapiential,明智的
7175,rookie,新手
7176,ravage,毁坏， 掠夺
7177,barren,贫瘠的， 荒芜的； 不结果实的， 不 育的； 无益的， 没有结果的
7178,garrulous,饶舌的， 多嘴的
7179,accompanist,伴奏者
7180,fungi,真菌
7181,grandiose,宏伟的； 冠冕堂皇的， 浮夸的
7182,permanent,永久的， 持久的
7183,foster,收养的， 收养孩子的；收养，养育；领养；培养，促进
7184,tricycle,三轮车
7185,facility,设施；设备；容易；灵巧
7186,gregarious,社交的； 群居的
7187,hydrolysis,水解作用
7188,beam,光束
7189,peevish,易怒的， 暴躁的
7190,gallant,英勇的， 豪侠的
7191,inalterable,不能变更的， 不变的
7192,visage,面貌， 容貌
7193,solidification,凝固
7194,perspire,出汗， 流汗
7195,emulate,仿效； 超越
7196,assonant,谐韵的
7197,synthesize,综合； 合成
7198,irascible,易怒的， 暴躁的
7199,sanguineous,血的
7200,peremptory,断然的； 专横的； 强制的
7201,circumlocution,婉转曲折的陈述
7202,vindictive,报复性的
7203,playwright,剧作家
7204,interrupt,中断， 阻碍； 打断 ， 打扰
7205,emphasis,强调， 重点
7206,beau,好打扮者； 花花公子； 男朋友
7207,feasible,可行的， 切实可行的
7208,unassuming,谦逊的； 不装腔作势的
7209,forebode,预示， 预言， 预兆
7210,prepossess,使先有好感， 使偏爱； 预先拥有
7211,potential,潜在的，可能的；势的，位的；潜能， 潜力
7212,volant,会飞的； 迅速的， 敏捷的
7213,actuary,保险进算师， 保险 计算员
7214,gross,总的， 毛的
7215,vigilant,警惕着的， 警醒的
7216,tact,机智， 老练
7217,bereave,剥夺， 使失去
7218,epicure,美食家
7219,allotment,分配
7220,archive,档案馆；存档
7221,valorous,勇敢的， 无畏的
7222,stimulate,刺激， 使兴奋； 激励， 鼓舞
7223,eclipse,日食， 月食
7224,square,正方形
7225,counteract,抵消， 中和； 阻碍
7226,animosity,仇恨， 憎恶
7227,debilitate,使衰弱， 使虚弱
7228,interference,干涉
7229,commute,交换； 减刑； 通勤
7230,altitude,高度， 海拔
7231,riddance,摆脱； 解除
7232,classify,分类， 分等
7233,nadir,天底； 最低点； 深渊
7234,composure,镇静， 沉着
7235,beck,点头示意； 招手示意
7236,convergence,集中
7237,stipend,薪金， 定期生活津贴
7238,allusion,典故， 引用典故； 暗示
7239,sacrosanct,不可侵犯的； 极神圣的
7240,point,小数点
7241,beguile,诱骗； 诱惑
7242,debut,初次登台
7243,forerun,预示； 跑在…之前
7244,prehension,抓住； 理解
7245,evanescent,易消散的； 会凋零的
7246,stripling,年轻人
7247,uphold,支持， 赞成； 举起； 坚持
7248,alias,别名， 化名
7249,dimension,尺寸， 尺度； 维 ； 度 ， 元
7250,nostalgia,"思家病， 乡愁； 向往过去, 怀旧之情"
7251,obtrusive,突出的； 强迫的； 引人注意的
7252,alternative,选择性的， 两者择一的；两者择一，可供选择的办法
7253,workmanship,手艺， 技艺， 技巧
7254,encounter,遇到，遭遇〔尤指问题或反对〕；相遇，邂逅
7255,soda,苏打
7256,empathetic,移情作用的， 感情移入的
7257,lassitude,疲乏； 没精打采
7258,agrarian,有关土地的， 耕地的
7259,extrovert,性格外向者
7260,mean,表示…的意思；意指；意味着；意欲，打算；注定；怀有特定用意；具有意义；低劣的，卑鄙的；平庸的；没有价值的；难看的，破旧的；吝啬的；中等的；平均的；中项的；平均 ， 中数
7261,pedestrian,徒步的； 呆板的； 平庸的；步行者
7262,appall,使惊骇， 使大吃一惊， 使恐怖
7263,radioactive,放射性的， 放射引起的
7264,repulse,拒绝， 排斥； 憎恶
7265,hoarse,嘶哑的
7266,rectitude,正直； 公正
7267,tenable,守得住的， 可防守的； 站得住脚的； 有条理的
7268,stimulant,刺激物
7269,vivacity,活泼
7270,appreciate,感谢， 感激； 正确评价， 欣赏， 赏识
7271,undersize,较一般为小的， 不够大的
7272,qualitative,性质上的， 定性的
7273,diverse,多种多样的， 不同的， 变化多的
7274,murderous,行凶的， 凶恶的； 非常危险的
7275,fictitious,小说中的， 假想的； 假装的； 虚伪的
7276,intellect,智力
7277,preoccupy,使全神贯注， 迷住
7278,preference,偏爱， 喜爱； 优惠； 优先选择
7279,mainstream,主流
7280,enthusiast,热情者， 热衷者
7281,apotheosis,尊为神， 神话； 典范
7282,temperate grassland,温带草原，温带草地
7283,alchemy,炼金术
7284,distort,弄歪 ； 扭曲， 歪曲
7285,litigious,好诉讼的； 好争论的
7286,population,种群
7287,discern,认出， 发现； 辨别， 识别； 看清楚
7288,cancellation,约掉； 消掉
7289,flexible,柔韧的， 易弯曲的， 灵活的
7290,diurnal,日间的
7291,transience,短暂
7292,overstride,跨过， 超过， 越过
7293,timorous,胆小的
7294,agile,敏捷的， 轻快的； 灵活的
7295,corpse,尸体
7296,phonic,声音的； 有声的
7297,intoxicate,使陶醉； 使中毒
7298,replenish,补充
7299,amenable,顺从的， 服从劝导的
7300,mirror,镜
7301,edify,启发； 教化
7302,perennial,四季不断的， 终年的
7303,sustainable,可维持的
7304,inflammatory,煽动性的
7305,liquor,酒， 烈性酒
7306,catabolism,分解代谢
7307,characteristic,特有的， 表示特性的； 典型的
7308,secede,脱离， 分离
7309,rouse,惊起； 唤起， 唤醒
7310,boorish,粗野的， 粗鄙的
7311,reprehend,责备
7312,disparity,不同， 不等； 不一致
7313,affix,使附于， 黏贴
7314,saccharine,糖 的， 似糖的； 产糖的， 含糖的
7315,replicate,复制
7316,desultory,散漫的， 不连贯的
7317,parsimonious,吝啬的； 过于俭省的
7318,assemble,集合， 集会； 装配， 组装
7319,noticeable,显而易见的， 值得注意的
7320,transition,转变， 过渡
7321,atonement,赎罪， 弥补过失
7322,chivalry,骑士精神； 骑士制度
7323,repel,击退； 抵制， 拒绝， 排斥
7324,underscore,画线于…下； 强调
7325,series,系列
7326,timidity,胆小， 羞怯， 怯懦
7327,imaginative,富有想象力的， 想象的； 幻想的， 虚构的
7328,serum,血清
7329,blase,不感兴趣的； 厌倦的
7330,celebrity,名声
7331,archaeologist,考古学家
7332,accountant,会计人员， 会计师
7333,malignancy,恶意
7334,apathetic,缺乏兴趣的， 缺乏感情的； 无动于衷的
7335,inborn,天生的， 生来的， 先天的
7336,inconvenient,不便的， 有困难的
7337,presentiment,预感， 不祥之感
7338,absurd,荒唐的
7339,blockade,封锁；阻塞
7340,purgatory,炼狱， 暂时的苦难
7341,trait,特征， 特点， 特性
7342,solute,溶质
7343,serviceable,耐用的
7344,landmark,明显的陆标， 地标； 划时代的事件； 界碑
7345,hundredth,第一百个； 百分之一
7346,impregnable,无法攻取的， 坚不可摧的
7347,venerate,崇敬
7348,vacuous,空虚的； 茫然若失的， 无所事事的
7349,afterthought,事后的想法， 追悔
7350,trough,波谷
7351,blandishment,奉承， 哄诱
7352,abed,在床上
7353,contradictory,反对的， 矛盾的
7354,preeminence,卓越， 杰出
7355,succulent,多汁的， 多水分的
7356,accompany,陪同， 伴随； 为…伴奏
7357,obviate,消除； 排除； 预防
7358,probity,正直； 诚实
7359,perspicuous,明白易懂的， 清楚的
7360,immediate,直接的； 立即的， 即刻的
7361,excerpt,摘录， 选录， 节录
7362,abet,教唆， 煽动； 帮助， 支持
7363,minnow,鲤类小鱼
7364,platitude,陈词滥调； 陈腐
7365,subtlety,微妙， 敏锐， 细微的区别
7366,upbraid,责备， 叱责
7367,landlord,房东， 地主
7368,factious,闹派别的； 好捣乱的
7369,ingratiate,使迎合， 使讨好
7370,introductory,引导的， 介绍的
7371,buffoon,小丑
7372,caitiff,卑劣的； 胆小的
7373,apiece,每人， 每个
7374,lurid,苍白的， 可怕的； 血红的； 耸人听闻的
7375,preempt,预先制止； 抢在…之前做或说
7376,hone,磨， 把…放在磨石上磨；细磨刀石
7377,cursory,仓促的， 草率的
7378,insouciance,漫不经心， 不在乎
7379,primp,细心打扮， 过分装饰
7380,corroborate,使坚固； 确证
7381,bland,温和的， 柔和的； 乏味的； 冷漠的
7382,atone,弥补
7383,disparage,蔑视， 贬损； 使失去信誉
7384,yummy,美味的； 赏心悦目的
7385,bursar,会计
7386,outlast,比…长久， 比…活得长
7387,utopian,乌托邦的， 理想化的
7388,tangible,确实的， 触摸得到的， 具体的
7389,impend,即将发生
7390,pious,虔诚的
7391,congest,使充满， 使拥塞
7392,mordent,【音】 波音
7393,witticism,妙语； 俏皮话
7394,approximately,近似地， 大约地
7395,diplomat,外交官
7396,monocracy,独裁政治
7397,incubus,梦魇； 沉重的负担
7398,hut,小屋， 棚屋
7399,artifice,巧办法； 欺骗
7400,collaborate,协作， 合作
7401,superficial,表面的； 肤浅的， 浅薄的
7402,opprobrium,耻辱； 责骂
7403,mirage,海市蜃楼； 幻想
7404,impasse,僵局
7405,subterranean,地下的
7406,lacerate,割裂
7407,demolition,毁坏
7408,displacement,位移
7409,oration,演说
7410,casualty,伤亡事故； 人员伤亡
7411,whimsical,异想天开的； 反复无常的
7412,prism,棱镜
7413,penury,贫困， 贫穷
7414,cartographer,地图制作者
7415,valedictory,告别的；告别词
7416,idolatry,偶像崇拜； 盲目崇拜
7417,studious,好学的； 刻苦的， 勤奋的
7418,ridicule,嘲笑， 奚落
7419,propulsion,推进力
7420,butte,孤山， 孤峰
7421,sensitive,敏感的； 灵敏的
7422,scintillate,发出火花
7423,singe,烧焦， 烤焦
7424,irate,生气的， 发怒的
7425,impression,印象， 感想； 盖印， 压痕
7426,inequity,不公平， 不公正
7427,appease,平息； 安抚， 缓和； 满足
7428,impede,妨碍， 阻碍， 阻止
7429,volitive,意志的， 表示祈望或准许的
7430,pepsin,胃蛋白酶
7431,shield,保护， 防护， 遮蔽；防护物， 护罩， 盾， 盾状物
7432,statuesque,雕像般的； 庄严而优雅的
7433,anatomy,解剖学； 解剖结构
7434,gratuity,赠物， 赏钱
7435,credo,信条
7436,instantaneous,瞬间的， 即刻的
7437,phenomenon,现象
7438,writhe,扭曲， 扭歪； 翻腾
7439,quarterly,每季一次；每季的；季刊
7440,zephyr,西风； 微风
7441,alienable,可让与的
7442,abbey,大修道院； 大教堂
7443,sensibility,敏感性
7444,bibliography,书目； 参考书目
7445,buoyant,有浮力的； 轻快的
7446,chloroplast,叶绿体
7447,intrepid,无畏的； 勇猛的
7448,travail,辛苦； 苦役； 工作
7449,dullard,傻瓜
7450,generalize,推广
7451,accredit,信任
7452,condenser,冷凝器
7453,paradoxical,似非而是的； 自相矛盾的
7454,dissever,割裂； 分开
7455,postdate,推迟…的日期
7456,subdue,征服； 抑制
7457,positive,确实的，明确的；积极的，肯定的；正的，阳性的；十足的，完全的；正片
7458,trigger,引发，导致；扳机
7459,culmination,顶点
7460,meticulous,小心翼翼的
7461,recriminate,反责， 反唇相讥
7462,jubilation,庆祝
7463,radar,雷达
7464,withhold,拒绝， 不给
7465,presumptuous,自以为是的； 专横的
7466,twinge,阵痛， 刺痛， 剧痛
7467,refugee,难民， 流亡者
7468,kinetic,动学， 动力 的
7469,rotate,旋转
7470,bowler,玩保龄球的人； 投手
7471,instance,例子， 事例， 例证
7472,spartan,斯巴达人； 强悍勇敢、 结实强壮的人
7473,inconsequential,不合逻辑的； 不合理的
7474,inheritance,遗传
7475,convoluted,旋绕的； 费解的
7476,laconic,简洁的， 简明的
7477,embitter,使有苦味； 使受苦， 使难受； 使怨恨
7478,reptile,爬行动物
7479,integer,整数
7480,tantalize,挑逗， 惹弄
7481,receptive,善于接受的， 能接纳的
7482,heterogeneous,不同种类的
7483,astound,使惊骇， 使大吃一惊
